phantom_id,cell,t_switch,t_next,old_cluster_id,new_cluster_id,cluster_size,members,why_phantom,old_label_int,new_label_int,label
PHT_01333,ABalapapa,143,144,2,1,3,ABalapapa|ABalappap|Cppppp,set(old_members)==set(new_members),2,1,0
PHT_01334,ABalappap,143,144,2,1,3,ABalapapa|ABalappap|Cppppp,set(old_members)==set(new_members),2,1,0
PHT_01335,ABalpappp,143,144,5,3,3,ABalpappp|ABpraapppp|ABprppapap,set(old_members)==set(new_members),5,3,0
PHT_01336,MSappp,143,144,32,31,3,Ealp|MSappp|MSpapaap,set(old_members)==set(new_members),32,31,0
PHT_01337,Ealp,143,144,32,31,3,Ealp|MSappp|MSpapaap,set(old_members)==set(new_members),32,31,0
PHT_01338,ABpraaappp,143,144,47,49,4,ABpraaappp|ABprpaaapa|ABprpaapap|ABprppaaap,set(old_members)==set(new_members),47,49,0
PHT_01339,ABprpaaapa,143,144,47,49,4,ABpraaappp|ABprpaaapa|ABprpaapap|ABprppaaap,set(old_members)==set(new_members),47,49,0
PHT_01340,ABprpaapap,143,144,47,49,4,ABpraaappp|ABprpaaapa|ABprpaapap|ABprppaaap,set(old_members)==set(new_members),47,49,0
PHT_01341,ABpraapppp,143,144,5,3,3,ABalpappp|ABpraapppp|ABprppapap,set(old_members)==set(new_members),5,3,0
PHT_01342,ABprppapap,143,144,5,3,3,ABalpappp|ABpraapppp|ABprppapap,set(old_members)==set(new_members),5,3,0
PHT_01343,MSpapaap,143,144,32,31,3,Ealp|MSappp|MSpapaap,set(old_members)==set(new_members),32,31,0
PHT_01344,Cppppp,143,144,2,1,3,ABalapapa|ABalappap|Cppppp,set(old_members)==set(new_members),2,1,0
PHT_01345,ABprppaaap,143,144,47,49,4,ABpraaappp|ABprpaaapa|ABprpaapap|ABprppaaap,set(old_members)==set(new_members),47,49,0
PHT_01346,ABalapaap,144,145,50,48,3,ABalapaap|ABprpppppp|Cpappv,set(old_members)==set(new_members),50,48,0
PHT_01347,ABalppppp,144,145,5,3,4,ABalppppp|ABarppaapa|Eplaa|Eplpa,set(old_members)==set(new_members),5,3,0
PHT_01348,ABaraaapp,144,145,57,4,3,ABaraaapp|Cpaapa|Cpapap,set(old_members)==set(new_members),57,4,0
PHT_01349,ABarppaap,144,145,13,9,3,ABarppaap|ABplaappap|ABplaapppa,set(old_members)==set(new_members),13,9,0
PHT_01350,ABplppaaa,144,145,18,14,3,ABarpppaaa|ABplppaaa|MSappaa,set(old_members)==set(new_members),18,14,0
PHT_01351,ABplppppa,144,145,20,15,3,ABalappppp|ABarpappaa|ABplppppa,set(old_members)==set(new_members),20,15,0
PHT_01352,ABprpaaaa,144,145,23,20,5,ABplapppap|ABplpppapp|ABprpaaaa|Cappap|MSppappa,set(old_members)==set(new_members),23,20,0
PHT_01353,MSappaa,144,145,18,14,3,ABarpppaaa|ABplppaaa|MSappaa,set(old_members)==set(new_members),18,14,0
PHT_01354,Daa,144,145,39,55,3,ABarpapapa|Daa|MSppapap,set(old_members)==set(new_members),39,55,0
PHT_01355,ABalappppp,144,145,20,15,3,ABalappppp|ABarpappaa|ABplppppa,set(old_members)==set(new_members),20,15,0
PHT_01356,ABarpapapa,144,145,39,55,3,ABarpapapa|Daa|MSppapap,set(old_members)==set(new_members),39,55,0
PHT_01357,ABplaapppa,144,145,13,9,3,ABarppaap|ABplaappap|ABplaapppa,set(old_members)==set(new_members),13,9,0
PHT_01358,ABplpppapp,144,145,23,20,5,ABplapppap|ABplpppapp|ABprpaaaa|Cappap|MSppappa,set(old_members)==set(new_members),23,20,0
PHT_01359,ABprpppppp,144,145,50,48,3,ABalapaap|ABprpppppp|Cpappv,set(old_members)==set(new_members),50,48,0
PHT_01360,ABarpappaa,144,145,20,15,3,ABalappppp|ABarpappaa|ABplppppa,set(old_members)==set(new_members),20,15,0
PHT_01361,ABarppaapa,144,145,5,3,4,ABalppppp|ABarppaapa|Eplaa|Eplpa,set(old_members)==set(new_members),5,3,0
PHT_01362,ABarpppaaa,144,145,18,14,3,ABarpppaaa|ABplppaaa|MSappaa,set(old_members)==set(new_members),18,14,0
PHT_01363,ABplaappap,144,145,13,9,3,ABarppaap|ABplaappap|ABplaapppa,set(old_members)==set(new_members),13,9,0
PHT_01364,Eplaa,144,145,5,3,4,ABalppppp|ABarppaapa|Eplaa|Eplpa,set(old_members)==set(new_members),5,3,0
PHT_01365,Cpaapa,144,145,57,4,3,ABaraaapp|Cpaapa|Cpapap,set(old_members)==set(new_members),57,4,0
PHT_01366,ABplapppap,144,145,23,20,5,ABplapppap|ABplpppapp|ABprpaaaa|Cappap|MSppappa,set(old_members)==set(new_members),23,20,0
PHT_01367,Cappap,144,145,23,20,5,ABplapppap|ABplpppapp|ABprpaaaa|Cappap|MSppappa,set(old_members)==set(new_members),23,20,0
PHT_01368,Cpapap,144,145,57,4,3,ABaraaapp|Cpaapa|Cpapap,set(old_members)==set(new_members),57,4,0
PHT_01369,Cpappv,144,145,50,48,3,ABalapaap|ABprpppppp|Cpappv,set(old_members)==set(new_members),50,48,0
PHT_01370,MSppapap,144,145,39,55,3,ABarpapapa|Daa|MSppapap,set(old_members)==set(new_members),39,55,0
PHT_01371,Eplpa,144,145,5,3,4,ABalppppp|ABarppaapa|Eplaa|Eplpa,set(old_members)==set(new_members),5,3,0
PHT_01372,MSppappa,144,145,23,20,5,ABplapppap|ABplpppapp|ABprpaaaa|Cappap|MSppappa,set(old_members)==set(new_members),23,20,0
PHT_01373,ABalaaaarl,145,146,39,37,3,ABalaaaarl|ABalaaapal|ABalapaaaa,set(old_members)==set(new_members),39,37,0
PHT_01374,ABalaaapal,145,146,39,37,3,ABalaaaarl|ABalaaapal|ABalapaaaa,set(old_members)==set(new_members),39,37,0
PHT_01375,ABalapaaaa,145,146,39,37,3,ABalaaaarl|ABalaaapal|ABalapaaaa,set(old_members)==set(new_members),39,37,0
PHT_01376,ABpraaappp,145,146,46,50,3,ABpraaappp|ABprpaaapa|ABprpaapap,set(old_members)==set(new_members),46,50,0
PHT_01377,ABprpaaaaa,145,146,47,56,3,ABpraaaaap|ABpraaaapa|ABprpaaaaa,set(old_members)==set(new_members),47,56,0
PHT_01378,ABprpaaapa,145,146,46,50,3,ABpraaappp|ABprpaaapa|ABprpaapap,set(old_members)==set(new_members),46,50,0
PHT_01379,ABprpaapap,145,146,46,50,3,ABpraaappp|ABprpaaapa|ABprpaapap,set(old_members)==set(new_members),46,50,0
PHT_01380,ABpraaaaap,145,146,47,56,3,ABpraaaaap|ABpraaaapa|ABprpaaaaa,set(old_members)==set(new_members),47,56,0
PHT_01381,ABpraaaapa,145,146,47,56,3,ABpraaaaap|ABpraaaapa|ABprpaaaaa,set(old_members)==set(new_members),47,56,0
PHT_01382,ABalapapp,146,147,7,10,3,ABalapapp|ABarappaa|ABprpapppp,set(old_members)==set(new_members),7,10,0
PHT_01383,ABalppppp,146,147,2,3,3,ABalppppp|ABarppaapa|Eplaa,set(old_members)==set(new_members),2,3,0
PHT_01384,ABarapaap,146,147,4,7,9,ABarapaap|ABprapppaa|ABprapppap|ABprppppap|Cpaaap|Cpppap|Cppppa|MSapaaa|MSpaaaa,set(old_members)==set(new_members),4,7,0
PHT_01385,ABarappaa,146,147,7,10,3,ABalapapp|ABarappaa|ABprpapppp,set(old_members)==set(new_members),7,10,0
PHT_01386,ABprpaaap,146,147,31,33,5,ABplppppap|ABprpaaap|ABprpaapa|Capaap|MSppapa,set(old_members)==set(new_members),31,33,0
PHT_01387,ABprpaapa,146,147,31,33,5,ABplppppap|ABprpaaap|ABprpaapa|Capaap|MSppapa,set(old_members)==set(new_members),31,33,0
PHT_01388,MSapaaa,146,147,4,7,9,ABarapaap|ABprapppaa|ABprapppap|ABprppppap|Cpaaap|Cpppap|Cppppa|MSapaaa|MSpaaaa,set(old_members)==set(new_members),4,7,0
PHT_01389,MSpaaaa,146,147,4,7,9,ABarapaap|ABprapppaa|ABprapppap|ABprppppap|Cpaaap|Cpppap|Cppppa|MSapaaa|MSpaaaa,set(old_members)==set(new_members),4,7,0
PHT_01390,MSpappa,146,147,29,30,4,ABarappapa|ABarpappap|MSpappa|MSppappp,set(old_members)==set(new_members),29,30,0
PHT_01391,MSppapa,146,147,31,33,5,ABplppppap|ABprpaaap|ABprpaapa|Capaap|MSppapa,set(old_members)==set(new_members),31,33,0
PHT_01392,ABarappapa,146,147,29,30,4,ABarappapa|ABarpappap|MSpappa|MSppappp,set(old_members)==set(new_members),29,30,0
PHT_01393,ABplapaapp,146,147,53,49,3,ABplapaapp|ABplppppaa|Dapa,set(old_members)==set(new_members),53,49,0
PHT_01394,ABplppppaa,146,147,53,49,3,ABplapaapp|ABplppppaa|Dapa,set(old_members)==set(new_members),53,49,0
PHT_01395,ABplppppap,146,147,31,33,5,ABplppppap|ABprpaaap|ABprpaapa|Capaap|MSppapa,set(old_members)==set(new_members),31,33,0
PHT_01396,ABpraapppa,146,147,47,46,4,ABpraappap|ABpraapppa|ABprapaaaa|ABprpaappp,set(old_members)==set(new_members),47,46,0
PHT_01397,ABprpaappp,146,147,47,46,4,ABpraappap|ABpraapppa|ABprapaaaa|ABprpaappp,set(old_members)==set(new_members),47,46,0
PHT_01398,ABprpapppp,146,147,7,10,3,ABalapapp|ABarappaa|ABprpapppp,set(old_members)==set(new_members),7,10,0
PHT_01399,ABprppppap,146,147,4,7,9,ABarapaap|ABprapppaa|ABprapppap|ABprppppap|Cpaaap|Cpppap|Cppppa|MSapaaa|MSpaaaa,set(old_members)==set(new_members),4,7,0
PHT_01400,Dapa,146,147,53,49,3,ABplapaapp|ABplppppaa|Dapa,set(old_members)==set(new_members),53,49,0
PHT_01401,ABarpappap,146,147,29,30,4,ABarappapa|ABarpappap|MSpappa|MSppappp,set(old_members)==set(new_members),29,30,0
PHT_01402,ABarppaapa,146,147,2,3,3,ABalppppp|ABarppaapa|Eplaa,set(old_members)==set(new_members),2,3,0
PHT_01403,ABpraappap,146,147,47,46,4,ABpraappap|ABpraapppa|ABprapaaaa|ABprpaappp,set(old_members)==set(new_members),47,46,0
PHT_01404,ABprapaaaa,146,147,47,46,4,ABpraappap|ABpraapppa|ABprapaaaa|ABprpaappp,set(old_members)==set(new_members),47,46,0
PHT_01405,Eplaa,146,147,2,3,3,ABalppppp|ABarppaapa|Eplaa,set(old_members)==set(new_members),2,3,0
PHT_01406,Cpaaap,146,147,4,7,9,ABarapaap|ABprapppaa|ABprapppap|ABprppppap|Cpaaap|Cpppap|Cppppa|MSapaaa|MSpaaaa,set(old_members)==set(new_members),4,7,0
PHT_01407,ABprapppaa,146,147,4,7,9,ABarapaap|ABprapppaa|ABprapppap|ABprppppap|Cpaaap|Cpppap|Cppppa|MSapaaa|MSpaaaa,set(old_members)==set(new_members),4,7,0
PHT_01408,ABprapppap,146,147,4,7,9,ABarapaap|ABprapppaa|ABprapppap|ABprppppap|Cpaaap|Cpppap|Cppppa|MSapaaa|MSpaaaa,set(old_members)==set(new_members),4,7,0
PHT_01409,Capaap,146,147,31,33,5,ABplppppap|ABprpaaap|ABprpaapa|Capaap|MSppapa,set(old_members)==set(new_members),31,33,0
PHT_01410,Cpppap,146,147,4,7,9,ABarapaap|ABprapppaa|ABprapppap|ABprppppap|Cpaaap|Cpppap|Cppppa|MSapaaa|MSpaaaa,set(old_members)==set(new_members),4,7,0
PHT_01411,Cppppa,146,147,4,7,9,ABarapaap|ABprapppaa|ABprapppap|ABprppppap|Cpaaap|Cpppap|Cppppa|MSapaaa|MSpaaaa,set(old_members)==set(new_members),4,7,0
PHT_01412,MSppappp,146,147,29,30,4,ABarappapa|ABarpappap|MSpappa|MSppappp,set(old_members)==set(new_members),29,30,0
PHT_01413,ABalapapp,147,148,10,8,3,ABalapapp|ABarappaa|ABprpapppp,set(old_members)==set(new_members),10,8,0
PHT_01414,ABarappaa,147,148,10,8,3,ABalapapp|ABarappaa|ABprpapppp,set(old_members)==set(new_members),10,8,0
PHT_01415,ABarpaapp,147,148,11,10,3,ABarpaapp|ABplappaaa|ABplppapap,set(old_members)==set(new_members),11,10,0
PHT_01416,ABarpapap,147,148,13,12,4,ABarpapap|ABarppapap|ABplappapa|ABplpppaap,set(old_members)==set(new_members),13,12,0
PHT_01417,ABplaappa,147,148,51,54,3,ABarppaaap|ABplaappa|Eara,set(old_members)==set(new_members),51,54,0
PHT_01418,ABplpappa,147,148,27,15,3,ABarpapppa|ABplpappa|MSaappa,set(old_members)==set(new_members),27,15,0
PHT_01419,ABprpapap,147,148,23,24,4,ABprpapap|Ealap|MSpapapp|MSpppap,set(old_members)==set(new_members),23,24,0
PHT_01420,ABprppaaa,147,148,24,34,4,ABplpappap|ABprppaaa|Earp|MSppppa,set(old_members)==set(new_members),24,34,0
PHT_01421,ABprpppaa,147,148,25,27,7,ABalapaapp|ABalpaappp|ABalpapaaa|ABplaapaaa|ABprpppaa|Caapp|Cpppa,set(old_members)==set(new_members),25,27,0
PHT_01422,MSaappa,147,148,27,15,3,ABarpapppa|ABplpappa|MSaappa,set(old_members)==set(new_members),27,15,0
PHT_01423,MSpppap,147,148,23,24,4,ABprpapap|Ealap|MSpapapp|MSpppap,set(old_members)==set(new_members),23,24,0
PHT_01424,MSppppa,147,148,24,34,4,ABplpappap|ABprppaaa|Earp|MSppppa,set(old_members)==set(new_members),24,34,0
PHT_01425,Eara,147,148,51,54,3,ABarppaaap|ABplaappa|Eara,set(old_members)==set(new_members),51,54,0
PHT_01426,Earp,147,148,24,34,4,ABplpappap|ABprppaaa|Earp|MSppppa,set(old_members)==set(new_members),24,34,0
PHT_01427,Caapp,147,148,25,27,7,ABalapaapp|ABalpaappp|ABalpapaaa|ABplaapaaa|ABprpppaa|Caapp|Cpppa,set(old_members)==set(new_members),25,27,0
PHT_01428,Cpppa,147,148,25,27,7,ABalapaapp|ABalpaappp|ABalpapaaa|ABplaapaaa|ABprpppaa|Caapp|Cpppa,set(old_members)==set(new_members),25,27,0
PHT_01429,ABalaapapa,147,148,38,40,3,ABalaapapa|ABalaappap|ABalaapppa,set(old_members)==set(new_members),38,40,0
PHT_01430,ABalaappap,147,148,38,40,3,ABalaapapa|ABalaappap|ABalaapppa,set(old_members)==set(new_members),38,40,0
PHT_01431,ABalaapppa,147,148,38,40,3,ABalaapapa|ABalaappap|ABalaapppa,set(old_members)==set(new_members),38,40,0
PHT_01432,ABalapaapp,147,148,25,27,7,ABalapaapp|ABalpaappp|ABalpapaaa|ABplaapaaa|ABprpppaa|Caapp|Cpppa,set(old_members)==set(new_members),25,27,0
PHT_01433,ABalpaappp,147,148,25,27,7,ABalapaapp|ABalpaappp|ABalpapaaa|ABplaapaaa|ABprpppaa|Caapp|Cpppa,set(old_members)==set(new_members),25,27,0
PHT_01434,ABalpapaaa,147,148,25,27,7,ABalapaapp|ABalpaappp|ABalpapaaa|ABplaapaaa|ABprpppaa|Caapp|Cpppa,set(old_members)==set(new_members),25,27,0
PHT_01435,ABarpapppa,147,148,27,15,3,ABarpapppa|ABplpappa|MSaappa,set(old_members)==set(new_members),27,15,0
PHT_01436,ABplaapaaa,147,148,25,27,7,ABalapaapp|ABalpaappp|ABalpapaaa|ABplaapaaa|ABprpppaa|Caapp|Cpppa,set(old_members)==set(new_members),25,27,0
PHT_01437,ABplappaaa,147,148,11,10,3,ABarpaapp|ABplappaaa|ABplppapap,set(old_members)==set(new_members),11,10,0
PHT_01438,ABplappapa,147,148,13,12,4,ABarpapap|ABarppapap|ABplappapa|ABplpppaap,set(old_members)==set(new_members),13,12,0
PHT_01439,ABplpappap,147,148,24,34,4,ABplpappap|ABprppaaa|Earp|MSppppa,set(old_members)==set(new_members),24,34,0
PHT_01440,ABplpppaap,147,148,13,12,4,ABarpapap|ABarppapap|ABplappapa|ABplpppaap,set(old_members)==set(new_members),13,12,0
PHT_01441,ABprpapppp,147,148,10,8,3,ABalapapp|ABarappaa|ABprpapppp,set(old_members)==set(new_members),10,8,0
PHT_01442,Ealap,147,148,23,24,4,ABprpapap|Ealap|MSpapapp|MSpppap,set(old_members)==set(new_members),23,24,0
PHT_01443,ABarppaaap,147,148,51,54,3,ABarppaaap|ABplaappa|Eara,set(old_members)==set(new_members),51,54,0
PHT_01444,ABplppapap,147,148,11,10,3,ABarpaapp|ABplappaaa|ABplppapap,set(old_members)==set(new_members),11,10,0
PHT_01445,ABarppapap,147,148,13,12,4,ABarpapap|ABarppapap|ABplappapa|ABplpppaap,set(old_members)==set(new_members),13,12,0
PHT_01446,MSpapapp,147,148,23,24,4,ABprpapap|Ealap|MSpapapp|MSpppap,set(old_members)==set(new_members),23,24,0
PHT_01447,ABalapppp,148,149,3,4,4,ABalapppp|ABarppaapp|Capapp|MSppaap,set(old_members)==set(new_members),3,4,0
PHT_01448,ABarpapap,148,149,12,8,4,ABarpapap|ABarppapap|ABplappapa|ABplpppaap,set(old_members)==set(new_members),12,8,0
PHT_01449,ABplpappa,148,149,15,48,3,ABarpapppa|ABplpappa|MSaappa,set(old_members)==set(new_members),15,48,0
PHT_01450,ABplppapa,148,149,43,47,4,ABaraapppp|ABarappaap|ABarpapapp|ABplppapa,set(old_members)==set(new_members),43,47,0
PHT_01451,ABprapppp,148,149,20,25,5,ABalaaaala|ABalpaappa|ABalppaaaa|ABalppaaap|ABprapppp,set(old_members)==set(new_members),20,25,0
PHT_01452,ABprpaapa,148,149,22,26,5,ABplppppap|ABprpaapa|Capaap|Dapp|MSppapa,set(old_members)==set(new_members),22,26,0
PHT_01453,ABprpapap,148,149,24,27,4,ABprpapap|Ealap|MSpapapp|MSpppap,set(old_members)==set(new_members),24,27,0
PHT_01454,MSaappa,148,149,15,48,3,ABarpapppa|ABplpappa|MSaappa,set(old_members)==set(new_members),15,48,0
PHT_01455,MSppaap,148,149,3,4,4,ABalapppp|ABarppaapp|Capapp|MSppaap,set(old_members)==set(new_members),3,4,0
PHT_01456,MSppapa,148,149,22,26,5,ABplppppap|ABprpaapa|Capaap|Dapp|MSppapa,set(old_members)==set(new_members),22,26,0
PHT_01457,MSpppap,148,149,24,27,4,ABprpapap|Ealap|MSpapapp|MSpppap,set(old_members)==set(new_members),24,27,0
PHT_01458,ABalaaaarl,148,149,39,42,3,ABalaaaarl|ABalaaapal|ABalapaaaa,set(old_members)==set(new_members),39,42,0
PHT_01459,ABalaaapal,148,149,39,42,3,ABalaaaarl|ABalaaapal|ABalapaaaa,set(old_members)==set(new_members),39,42,0
PHT_01460,ABalapaaaa,148,149,39,42,3,ABalaaaarl|ABalaaapal|ABalapaaaa,set(old_members)==set(new_members),39,42,0
PHT_01461,ABalpaappa,148,149,20,25,5,ABalaaaala|ABalpaappa|ABalppaaaa|ABalppaaap|ABprapppp,set(old_members)==set(new_members),20,25,0
PHT_01462,ABalppaaaa,148,149,20,25,5,ABalaaaala|ABalpaappa|ABalppaaaa|ABalppaaap|ABprapppp,set(old_members)==set(new_members),20,25,0
PHT_01463,ABalppaaap,148,149,20,25,5,ABalaaaala|ABalpaappa|ABalppaaaa|ABalppaaap|ABprapppp,set(old_members)==set(new_members),20,25,0
PHT_01464,ABaraapppp,148,149,43,47,4,ABaraapppp|ABarappaap|ABarpapapp|ABplppapa,set(old_members)==set(new_members),43,47,0
PHT_01465,ABarappaap,148,149,43,47,4,ABaraapppp|ABarappaap|ABarpapapp|ABplppapa,set(old_members)==set(new_members),43,47,0
PHT_01466,ABarpapapp,148,149,43,47,4,ABaraapppp|ABarappaap|ABarpapapp|ABplppapa,set(old_members)==set(new_members),43,47,0
PHT_01467,ABarpapppa,148,149,15,48,3,ABarpapppa|ABplpappa|MSaappa,set(old_members)==set(new_members),15,48,0
PHT_01468,ABplappapa,148,149,12,8,4,ABarpapap|ABarppapap|ABplappapa|ABplpppaap,set(old_members)==set(new_members),12,8,0
PHT_01469,ABplpppaap,148,149,12,8,4,ABarpapap|ABarppapap|ABplappapa|ABplpppaap,set(old_members)==set(new_members),12,8,0
PHT_01470,ABplppppap,148,149,22,26,5,ABplppppap|ABprpaapa|Capaap|Dapp|MSppapa,set(old_members)==set(new_members),22,26,0
PHT_01471,ABprpaaapp,148,149,55,61,3,ABpraappaa|ABprpaaapp|ABprpaappa,set(old_members)==set(new_members),55,61,0
PHT_01472,ABprpaappa,148,149,55,61,3,ABpraappaa|ABprpaaapp|ABprpaappa,set(old_members)==set(new_members),55,61,0
PHT_01473,Ealap,148,149,24,27,4,ABprpapap|Ealap|MSpapapp|MSpppap,set(old_members)==set(new_members),24,27,0
PHT_01474,Dapp,148,149,22,26,5,ABplppppap|ABprpaapa|Capaap|Dapp|MSppapa,set(old_members)==set(new_members),22,26,0
PHT_01475,ABalaaaala,148,149,20,25,5,ABalaaaala|ABalpaappa|ABalppaaaa|ABalppaaap|ABprapppp,set(old_members)==set(new_members),20,25,0
PHT_01476,ABarppaapp,148,149,3,4,4,ABalapppp|ABarppaapp|Capapp|MSppaap,set(old_members)==set(new_members),3,4,0
PHT_01477,ABpraappaa,148,149,55,61,3,ABpraappaa|ABprpaaapp|ABprpaappa,set(old_members)==set(new_members),55,61,0
PHT_01478,MSpapapp,148,149,24,27,4,ABprpapap|Ealap|MSpapapp|MSpppap,set(old_members)==set(new_members),24,27,0
PHT_01479,ABarppapap,148,149,12,8,4,ABarpapap|ABarppapap|ABplappapa|ABplpppaap,set(old_members)==set(new_members),12,8,0
PHT_01480,Capaap,148,149,22,26,5,ABplppppap|ABprpaapa|Capaap|Dapp|MSppapa,set(old_members)==set(new_members),22,26,0
PHT_01481,Capapp,148,149,3,4,4,ABalapppp|ABarppaapp|Capapp|MSppaap,set(old_members)==set(new_members),3,4,0
PHT_01482,ABplpaapp,149,150,34,35,3,ABplpaapp|ABprpappap|MSpaapp,set(old_members)==set(new_members),34,35,0
PHT_01483,ABplpappa,149,150,48,13,3,ABarpapppa|ABplpappa|MSaappa,set(old_members)==set(new_members),48,13,0
PHT_01484,ABplpappp,149,150,16,14,7,ABarappppp|ABplpappp|ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|MSaappp,set(old_members)==set(new_members),16,14,0
PHT_01485,ABprpapap,149,150,27,25,4,ABprpapap|Ealap|MSpapapp|MSpppap,set(old_members)==set(new_members),27,25,0
PHT_01486,ABprpappa,149,150,28,26,8,ABarapappp|ABarpaappa|ABprpappa|Ealp|Ealpa|MSapppp|MSpapaap|MSpapapa,set(old_members)==set(new_members),28,26,0
PHT_01487,MSaappa,149,150,48,13,3,ABarpapppa|ABplpappa|MSaappa,set(old_members)==set(new_members),48,13,0
PHT_01488,MSaappp,149,150,16,14,7,ABarappppp|ABplpappp|ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|MSaappp,set(old_members)==set(new_members),16,14,0
PHT_01489,MSapppp,149,150,28,26,8,ABarapappp|ABarpaappa|ABprpappa|Ealp|Ealpa|MSapppp|MSpapaap|MSpapapa,set(old_members)==set(new_members),28,26,0
PHT_01490,MSpaapp,149,150,34,35,3,ABplpaapp|ABprpappap|MSpaapp,set(old_members)==set(new_members),34,35,0
PHT_01491,MSpppap,149,150,27,25,4,ABprpapap|Ealap|MSpapapp|MSpppap,set(old_members)==set(new_members),27,25,0
PHT_01492,Ealp,149,150,28,26,8,ABarapappp|ABarpaappa|ABprpappa|Ealp|Ealpa|MSapppp|MSpapaap|MSpapapa,set(old_members)==set(new_members),28,26,0
PHT_01493,ABalaaaarl,149,150,42,46,3,ABalaaaarl|ABalaaapal|ABalapaaaa,set(old_members)==set(new_members),42,46,0
PHT_01494,ABalaaapal,149,150,42,46,3,ABalaaaarl|ABalaaapal|ABalapaaaa,set(old_members)==set(new_members),42,46,0
PHT_01495,ABalapaaaa,149,150,42,46,3,ABalaaaarl|ABalaaapal|ABalapaaaa,set(old_members)==set(new_members),42,46,0
PHT_01496,ABarapappp,149,150,28,26,8,ABarapappp|ABarpaappa|ABprpappa|Ealp|Ealpa|MSapppp|MSpapaap|MSpapapa,set(old_members)==set(new_members),28,26,0
PHT_01497,ABarappppp,149,150,16,14,7,ABarappppp|ABplpappp|ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|MSaappp,set(old_members)==set(new_members),16,14,0
PHT_01498,ABarpaappa,149,150,28,26,8,ABarapappp|ABarpaappa|ABprpappa|Ealp|Ealpa|MSapppp|MSpapaap|MSpapapa,set(old_members)==set(new_members),28,26,0
PHT_01499,ABarpapppa,149,150,48,13,3,ABarpapppa|ABplpappa|MSaappa,set(old_members)==set(new_members),48,13,0
PHT_01500,ABplapaaap,149,150,60,63,3,ABplapaaap|ABplpapapp|Daaa,set(old_members)==set(new_members),60,63,0
PHT_01501,ABplpapapp,149,150,60,63,3,ABplapaaap|ABplpapapp|Daaa,set(old_members)==set(new_members),60,63,0
PHT_01502,ABpraaappp,149,150,16,14,7,ABarappppp|ABplpappp|ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|MSaappp,set(old_members)==set(new_members),16,14,0
PHT_01503,ABpraapapp,149,150,16,14,7,ABarappppp|ABplpappp|ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|MSaappp,set(old_members)==set(new_members),16,14,0
PHT_01504,ABprpaaapa,149,150,16,14,7,ABarappppp|ABplpappp|ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|MSaappp,set(old_members)==set(new_members),16,14,0
PHT_01505,ABprpaapap,149,150,16,14,7,ABarappppp|ABplpappp|ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|MSaappp,set(old_members)==set(new_members),16,14,0
PHT_01506,ABprpaappp,149,150,57,61,3,ABpraappap|ABprpaappp|ABprppaaap,set(old_members)==set(new_members),57,61,0
PHT_01507,ABprpappap,149,150,34,35,3,ABplpaapp|ABprpappap|MSpaapp,set(old_members)==set(new_members),34,35,0
PHT_01508,ABprppaaap,149,150,57,61,3,ABpraappap|ABprpaappp|ABprppaaap,set(old_members)==set(new_members),57,61,0
PHT_01509,MSpapaap,149,150,28,26,8,ABarapappp|ABarpaappa|ABprpappa|Ealp|Ealpa|MSapppp|MSpapaap|MSpapapa,set(old_members)==set(new_members),28,26,0
PHT_01510,Ealap,149,150,27,25,4,ABprpapap|Ealap|MSpapapp|MSpppap,set(old_members)==set(new_members),27,25,0
PHT_01511,Ealpa,149,150,28,26,8,ABarapappp|ABarpaappa|ABprpappa|Ealp|Ealpa|MSapppp|MSpapaap|MSpapapa,set(old_members)==set(new_members),28,26,0
PHT_01512,Daaa,149,150,60,63,3,ABplapaaap|ABplpapapp|Daaa,set(old_members)==set(new_members),60,63,0
PHT_01513,ABpraappap,149,150,57,61,3,ABpraappap|ABprpaappp|ABprppaaap,set(old_members)==set(new_members),57,61,0
PHT_01514,MSpapapa,149,150,28,26,8,ABarapappp|ABarpaappa|ABprpappa|Ealp|Ealpa|MSapppp|MSpapaap|MSpapapa,set(old_members)==set(new_members),28,26,0
PHT_01515,MSpapapp,149,150,27,25,4,ABprpapap|Ealap|MSpapapp|MSpppap,set(old_members)==set(new_members),27,25,0
PHT_01516,ABarpaaaa,150,151,7,4,4,ABarpaaaa|ABplapappa|ABplappppa|ABpraaaap,set(old_members)==set(new_members),7,4,0
PHT_01517,ABarppapp,150,151,10,8,3,ABarppapp|ABplaapapp|Eplp,set(old_members)==set(new_members),10,8,0
PHT_01518,ABplapppa,150,151,55,11,4,ABarpaaapa|ABplaaaapa|ABplapppa|MSaaaapp,set(old_members)==set(new_members),55,11,0
PHT_01519,ABplpapaa,150,151,64,13,3,ABarpppaap|ABplpapaa|ABprapaapa,set(old_members)==set(new_members),64,13,0
PHT_01520,ABplpappa,150,151,13,14,3,ABarpapppa|ABplpappa|MSaappa,set(old_members)==set(new_members),13,14,0
