event_id,cell,t_switch,t_next,old_cluster_id,new_cluster_id,old_cluster_size,new_cluster_size,old_cluster_members,new_cluster_members,label
EVT_03266,ABplapaaaa,115,116,10,14,10,11,ABarapapp|ABarpappp|ABplaaappp|ABplapaaaa|ABplpapaap|ABplpapp|ABplppaapa|MSappa|MSappap|MSpapa,ABarapapp|ABarpappp|ABplaaappp|ABplapaaaa|ABplpapaap|ABplpapapa|ABplpapp|ABplppaapa|MSappa|MSappap|MSpapa,1
EVT_03267,ABplapaaap,115,116,19,23,7,5,ABplapaaap|ABplppaaaa|ABpraapap|ABpraappa|Daaa|MSapap|MSapppp,ABplapaaap|ABplppaaaa|ABpraappa|Daaa|MSapap,1
EVT_03268,ABplpaaaaa,115,116,20,34,17,18,ABalaappp|ABalapappa|ABalapppa|ABalpaappp|ABalpapaap|ABalpapapa|ABalppapap|ABalppppap|ABarpapap|ABarppapaa|ABarppapap|ABplaapaap|ABplpaaaaa|ABplppappp|Daa|MSpaaaa|MSpapp,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppppap|ABaraappa|ABarpapap|ABarppapap|ABplaaaaap|ABplaapaap|ABplpaaaaa|ABplppappp|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,1
EVT_03269,ABplpaaaap,115,116,33,46,7,6,ABalppappa|ABalpppppa|ABarapaap|ABplaapapa|ABplpaaaap|ABplppappa|ABpraaapa,ABalppappa|ABalpppppa|ABarapaap|ABplaapapa|ABplpaaaap|ABpraaapa,1
EVT_03270,ABplpaaapp,115,116,34,22,5,12,ABarappaa|ABarapppa|ABplaappaa|ABplpaaapp|ABplpaappa,ABalppappp|ABalpppppp|ABarapapa|ABarappaa|ABarapppa|ABplaapapp|ABplaappaa|ABplpaaapp|ABplpaappa|ABpraaapp|ABpraapaa|MSaapp,1
EVT_03271,ABplpaapaa,115,116,49,45,3,4,ABalpppapp|ABplpaapaa|ABpraaaaa,ABalpppapp|ABaraaapp|ABplpaapaa|ABpraaaaa,1
EVT_03272,ABplpaappa,115,116,34,22,5,12,ABarappaa|ABarapppa|ABplaappaa|ABplpaaapp|ABplpaappa,ABalppappp|ABalpppppp|ABarapapa|ABarappaa|ABarapppa|ABplaapapp|ABplaappaa|ABplpaaapp|ABplpaappa|ABpraaapp|ABpraapaa|MSaapp,1
EVT_03273,ABplpaappp,115,116,35,21,4,6,ABarapppp|ABplaappap|ABplpaappp|ABprpaaap,ABplaapppa|ABplpaappp|ABplppapaa|ABprpaapa|ABprpapaa|MSaapa,1
EVT_03274,ABplpapaaa,115,116,38,48,9,7,ABalpapapp|ABarpappa|ABarppaaap|ABplaaapap|ABplpapaaa|ABplppaapp|MSapapp|MSappaa|MSapppa,ABarpappa|ABplaaapap|ABplpapaaa|ABplppaapp|MSapapp|MSappaa|MSapppa,1
EVT_03275,ABplpapaap,115,116,10,14,10,11,ABarapapp|ABarpappp|ABplaaappp|ABplapaaaa|ABplpapaap|ABplpapp|ABplppaapa|MSappa|MSappap|MSpapa,ABarapapp|ABarpappp|ABplaaappp|ABplapaaaa|ABplpapaap|ABplpapapa|ABplpapp|ABplppaapa|MSappa|MSappap|MSpapa,1
EVT_03276,ABplpapapp,115,116,41,69,4,3,ABplpapapp|ABprapaaa|MSaappp|MSpaap,ABplpapapp|Eala|MSaappp,1
EVT_03277,ABplppapaa,115,116,43,21,4,6,ABplaapppa|ABplppapaa|ABprpaapa|ABprpapaa,ABplaapppa|ABplpaappp|ABplppapaa|ABprpaapa|ABprpapaa|MSaapa,1
EVT_03278,ABplppapap,115,116,44,56,3,3,ABplaapppp|ABplppapap|ABprpaapp,ABplaapppp|ABplppapap|ABprppaaa,1
EVT_03279,ABplpppaaa,115,116,9,60,8,4,ABarppaapa|ABplpapa|ABplpppaaa|ABplppppaa|ABprpappp|Daap|Dapa|MSapapap,ABplpapa|ABplpppaaa|ABpraappp|Dapa,1
EVT_03280,ABplppppaa,115,116,9,58,8,4,ABarppaapa|ABplpapa|ABplpppaaa|ABplppppaa|ABprpappp|Daap|Dapa|MSapapap,ABarppaaap|ABplppppaa|Daap|MSapapap,1
EVT_03281,ABpraaaaap,115,116,24,76,5,3,ABpraaaaap|ABpraaaapa|ABprapppaa|ABprppappp|Cpaap,ABpraaaaap|ABpraaaapa|ABprapppaa,1
EVT_03282,ABpraaaapa,115,116,24,76,5,3,ABpraaaaap|ABpraaaapa|ABprapppaa|ABprppappp|Cpaap,ABpraaaaap|ABpraaaapa|ABprapppaa,1
EVT_03283,ABpraaapaa,115,116,16,43,23,4,ABalaappap|ABalaapppp|ABalapppap|ABalappppa|ABalpppap|ABalppppa|ABaraaappa|ABaraappaa|ABarpapaaa|ABarpppppp|ABplaaaap|ABplaapap|ABplpaaap|ABplpaapa|ABpraaapaa|ABprappp|ABprppap|Cpapa|Cpppap|Cppppa|MSpaaaap|MSpaaapa|MSppaaa,ABalppppa|ABplpaapa|ABpraaapaa|Cpppaa,1
EVT_03284,ABpraaapap,115,116,14,61,3,3,ABpraaapap|ABpraapaap|ABprapap,ABpraaapap|ABpraapaap|ABprapap,1
EVT_03285,ABpraaappa,115,116,39,49,3,4,ABplpaapp|ABpraaappa|ABpraapapa,ABarappppa|ABplpaapp|ABpraaappa|ABpraapapa,1
EVT_03286,ABpraaappp,115,116,52,62,4,5,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,1
EVT_03287,ABpraapaap,115,116,14,61,3,3,ABpraaapap|ABpraapaap|ABprapap,ABpraaapap|ABpraapaap|ABprapap,1
EVT_03288,ABpraapapa,115,116,39,49,3,4,ABplpaapp|ABpraaappa|ABpraapapa,ABarappppa|ABplpaapp|ABpraaappa|ABpraapapa,1
EVT_03289,ABpraapapp,115,116,52,62,4,5,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,1
EVT_03290,ABpraapppa,115,116,6,9,4,5,ABarpppa|ABpraapppa|ABprapaaaa|ABprppapaa,ABarpppa|ABpraapa|ABpraapppa|ABprapaaaa|ABprppapaa,1
EVT_03291,ABprapaaaa,115,116,6,9,4,5,ABarpppa|ABpraapppa|ABprapaaaa|ABprppapaa,ABarpppa|ABpraapa|ABpraapppa|ABprapaaaa|ABprppapaa,1
EVT_03292,ABprapaaap,115,116,4,7,7,12,ABarpapp|ABplapapp|ABplapppa|ABplpppap|ABpraaap|ABprapaaap|ABprppaapp,ABarpapp|ABarppaa|ABarppppaa|ABplapapp|ABplapppa|ABplpppap|ABpraaap|ABprapaaap|ABprapaapa|ABprppaapp|ABprppapap|ABprppappa,1
EVT_03293,ABprapapaa,115,116,53,63,3,5,ABalaapapa|ABprapapaa|ABprappapp,ABalaapapa|ABprapapaa|ABprappapp|ABprappppa|Caapp,1
EVT_03294,ABprappaaa,115,116,54,64,3,4,ABalaapapp|ABprappaaa|ABprappapa,ABalaapapp|ABarpaaa|ABprappaaa|ABprappapa,1
EVT_03295,ABprappapa,115,116,54,64,3,4,ABalaapapp|ABprappaaa|ABprappapa,ABalaapapp|ABarpaaa|ABprappaaa|ABprappapa,1
EVT_03296,ABprappapp,115,116,53,63,3,5,ABalaapapa|ABprapapaa|ABprappapp,ABalaapapa|ABprapapaa|ABprappapp|ABprappppa|Caapp,1
EVT_03297,ABprappppa,115,116,46,63,4,5,ABalaapaaa|ABprapapap|ABprappppa|Caapp,ABalaapapa|ABprapapaa|ABprappapp|ABprappppa|Caapp,1
EVT_03298,ABprappppp,115,116,45,65,5,3,ABalappapa|ABalappapp|ABaraaaaap|ABprappppp|Caapa,ABaraaaaap|ABprappppp|Caapa,1
EVT_03299,ABprpaaaaa,115,116,15,31,10,10,ABarapppaa|ABarapppap|ABarpapaap|ABarpppppa|ABplaappa|ABprappa|ABprpaaaaa|Caaap|Cpppaa|MSppapa,ABalappppa|ABarapppaa|ABarpppppa|ABplaapap|ABplaappa|ABprappa|ABprpaaaaa|Caaap|Cppapa|MSppapa,1
EVT_03300,ABprpaaapa,115,116,52,62,4,5,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,1
EVT_03301,ABprpaaapp,115,116,13,16,3,4,ABprapaa|ABprpaaapp|ABprpaappa,ABpraappap|ABprapaa|ABprpaaapp|ABprpaappa,1
EVT_03302,ABprpaapap,115,116,52,62,4,5,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,1
EVT_03303,ABprpaappa,115,116,13,16,3,4,ABprapaa|ABprpaaapp|ABprpaappa,ABpraappap|ABprapaa|ABprpaaapp|ABprpaappa,1
EVT_03304,ABprpapaap,115,116,5,8,12,4,ABarpapppp|ABarppap|ABplapap|ABplappap|ABplppapp|ABplpppaa|ABprpapaap|ABprpapapa|ABprppaaaa|ABprppaapa|Dpaa|MSppppp,ABarppap|ABprpapaap|MSpppap|MSppppp,1
EVT_03305,ABprpapapa,115,116,5,12,12,8,ABarpapppp|ABarppap|ABplapap|ABplappap|ABplppapp|ABplpppaa|ABprpapaap|ABprpapapa|ABprppaaaa|ABprppaapa|Dpaa|MSppppp,ABarpapppp|ABplapap|ABplappap|ABplppapp|ABplpppaa|ABprpapapa|ABprppaapa|Dpaa,1
EVT_03306,ABprpapppa,115,116,55,78,4,4,ABprpapppa|Eara|Earaa|MSpappp,ABprpapppa|Eara|Earaa|MSpappp,1
EVT_03307,ABprppaapa,115,116,5,12,12,8,ABarpapppp|ABarppap|ABplapap|ABplappap|ABplppapp|ABplpppaa|ABprpapaap|ABprpapapa|ABprppaaaa|ABprppaapa|Dpaa|MSppppp,ABarpapppp|ABplapap|ABplappap|ABplppapp|ABplpppaa|ABprpapapa|ABprppaapa|Dpaa,1
EVT_03308,ABprppaapp,115,116,4,7,7,12,ABarpapp|ABplapapp|ABplapppa|ABplpppap|ABpraaap|ABprapaaap|ABprppaapp,ABarpapp|ABarppaa|ABarppppaa|ABplapapp|ABplapppa|ABplpppap|ABpraaap|ABprapaaap|ABprapaapa|ABprppaapp|ABprppapap|ABprppappa,1
EVT_03309,ABprppapaa,115,116,6,9,4,5,ABarpppa|ABpraapppa|ABprapaaaa|ABprppapaa,ABarpppa|ABpraapa|ABpraapppa|ABprapaaaa|ABprppapaa,1
EVT_03310,MSaaaaaa,115,116,29,19,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
EVT_03311,MSaaaaap,115,116,25,68,6,3,ABalapaap|ABalpapaa|ABalppaaa|ABplaaaaa|Cppp|MSaaaaap,ABalapaap|ABalpapaa|MSaaaaap,1
EVT_03312,MSaaaapa,115,116,29,19,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
EVT_03313,MSaaaapp,115,116,22,30,10,11,ABalapapp|ABaraaapap|ABaraapaap|ABaraappap|ABarapaaaa|ABplaaapa|Capp|Eplp|Eplpa|MSaaaapp,ABalapapp|ABaraaapap|ABaraapaap|ABaraappap|ABarapaaaa|ABarpaaaap|ABplaaapa|Capp|Eplp|Eplpa|MSaaaapp,1
EVT_03314,MSaaapaa,115,116,36,47,7,7,ABalapapap|ABalpaapap|ABaraapaaa|ABarpaaaa|ABplaaaaaa|MSaaaaa|MSaaapaa,ABalapapaa|ABalapapap|ABalpaaaaa|ABalpaapap|ABarpaaaa|ABplaaaaaa|MSaaapaa,1
EVT_03315,MSaaapap,115,116,37,18,5,10,ABarapaapa|ABarpaaap|Eplap|MSaaaap|MSaaapap,ABalpappp|ABaraapapp|ABarapaapa|ABarpaapa|ABprpapp|Capaap|Eplap|MSaaapa|MSaaapap|MSaaapp,1
EVT_03316,MSaapaap,115,116,11,29,5,8,ABplpppa|Ealaa|Ealp|Eplaa|MSaapaap,ABplaaaapp|ABplpppa|Ealaa|Epla|Eplaa|MSaapaa|MSaapaap|MSpppa,1
EVT_03317,MSaappa,115,116,51,26,3,3,ABarpppaa|ABplpappap|MSaappa,MSaapapp|MSaappa|MSppap,1
EVT_03318,MSaappp,115,116,41,69,4,3,ABplpapapp|ABprapaaa|MSaappp|MSpaap,ABplpapapp|Eala|MSaappp,1
EVT_03319,MSapaaa,115,116,30,39,8,11,ABalappap|ABalpaappa|ABalpapaaa|ABalppppaa|ABaraaaap|ABarppappa|ABplaapaaa|MSapaaa,ABalapaapp|ABalappap|ABalpaappa|ABalpapaaa|ABalppppaa|ABaraaaap|ABarpapaa|ABarppappa|ABplaapaaa|Dpa|MSapaaa,1
EVT_03320,MSapaap,115,116,12,34,7,18,ABalapappp|ABalapppp|ABplaaapaa|ABplpppp|MSapaap|MSapapa|MSpaaap,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppppap|ABaraappa|ABarpapap|ABarppapap|ABplaaaaap|ABplaapaap|ABplpaaaaa|ABplppappp|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,1
EVT_03321,MSapapa,115,116,12,34,7,18,ABalapappp|ABalapppp|ABplaaapaa|ABplpppp|MSapaap|MSapapa|MSpaaap,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppppap|ABaraappa|ABarpapap|ABarppapap|ABplaaaaap|ABplaapaap|ABplpaaaaa|ABplppappp|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,1
EVT_03322,MSapapp,115,116,38,48,9,7,ABalpapapp|ABarpappa|ABarppaaap|ABplaaapap|ABplpapaaa|ABplppaapp|MSapapp|MSappaa|MSapppa,ABarpappa|ABplaaapap|ABplpapaaa|ABplppaapp|MSapapp|MSappaa|MSapppa,1
EVT_03323,MSappaa,115,116,38,48,9,7,ABalpapapp|ABarpappa|ABarppaaap|ABplaaapap|ABplpapaaa|ABplppaapp|MSapapp|MSappaa|MSapppa,ABarpappa|ABplaaapap|ABplpapaaa|ABplppaapp|MSapapp|MSappaa|MSapppa,1
EVT_03324,MSappap,115,116,10,14,10,11,ABarapapp|ABarpappp|ABplaaappp|ABplapaaaa|ABplpapaap|ABplpapp|ABplppaapa|MSappa|MSappap|MSpapa,ABarapapp|ABarpappp|ABplaaappp|ABplapaaaa|ABplpapaap|ABplpapapa|ABplpapp|ABplppaapa|MSappa|MSappap|MSpapa,1
EVT_03325,MSapppa,115,116,38,48,9,7,ABalpapapp|ABarpappa|ABarppaaap|ABplaaapap|ABplpapaaa|ABplppaapp|MSapapp|MSappaa|MSapppa,ABarpappa|ABplaaapap|ABplpapaaa|ABplppaapp|MSapapp|MSappaa|MSapppa,1
EVT_03326,MSpaaaap,115,116,16,42,23,11,ABalaappap|ABalaapppp|ABalapppap|ABalappppa|ABalpppap|ABalppppa|ABaraaappa|ABaraappaa|ABarpapaaa|ABarpppppp|ABplaaaap|ABplaapap|ABplpaaap|ABplpaapa|ABpraaapaa|ABprappp|ABprppap|Cpapa|Cpppap|Cppppa|MSpaaaap|MSpaaapa|MSppaaa,ABalapppap|ABalpppap|ABaraaappa|ABaraappaa|ABarpapaaa|ABplaaaap|ABplpaaap|ABprppap|Cppapp|MSpaaaap|MSpaaapa,1
EVT_03327,MSpaaapa,115,116,16,42,23,11,ABalaappap|ABalaapppp|ABalapppap|ABalappppa|ABalpppap|ABalppppa|ABaraaappa|ABaraappaa|ABarpapaaa|ABarpppppp|ABplaaaap|ABplaapap|ABplpaaap|ABplpaapa|ABpraaapaa|ABprappp|ABprppap|Cpapa|Cpppap|Cppppa|MSpaaaap|MSpaaapa|MSppaaa,ABalapppap|ABalpppap|ABaraaappa|ABaraappaa|ABarpapaaa|ABplaaaap|ABplpaaap|ABprppap|Cppapp|MSpaaaap|MSpaaapa,1
EVT_03328,MSpaapa,115,116,61,70,3,3,ABarapaaap|Eprap|MSpaapa,ABarapaaap|Eprap|MSpaapa,1
EVT_03329,MSpapaap,115,116,21,28,7,7,ABarapappp|ABarpaapap|Earap|Earp|MSaapap|MSpapaap|MSpapapp,ABarapappp|ABarpaapap|Earap|Earp|MSaapap|MSpapaap|MSpapapa,1
EVT_03330,MSpappp,115,116,55,78,4,4,ABprpapppa|Eara|Earaa|MSpappp,ABprpapppa|Eara|Earaa|MSpappp,1
EVT_03331,MSppapa,115,116,15,31,10,10,ABarapppaa|ABarapppap|ABarpapaap|ABarpppppa|ABplaappa|ABprappa|ABprpaaaaa|Caaap|Cpppaa|MSppapa,ABalappppa|ABarapppaa|ABarpppppa|ABplaapap|ABplaappa|ABprappa|ABprpaaaaa|Caaap|Cppapa|MSppapa,1
EVT_03332,MSpppap,115,116,56,8,3,4,ABarappapp|ABplapapa|MSpppap,ABarppap|ABprpapaap|MSpppap|MSppppp,1
EVT_03333,MSppppa,115,116,40,10,7,6,ABarpappap|ABarpapppa|ABplppaap|ABplppapa|ABpraapa|ABprppaaap|MSppppa,ABarpappap|ABarpppp|ABplaappp|ABplppaaa|ABpraapp|MSppppa,1
EVT_03334,MSppppp,115,116,5,8,12,4,ABarpapppp|ABarppap|ABplapap|ABplappap|ABplppapp|ABplpppaa|ABprpapaap|ABprpapapa|ABprppaaaa|ABprppaapa|Dpaa|MSppppp,ABarppap|ABprpapaap|MSpppap|MSppppp,1
EVT_03335,Ealaa,115,116,11,29,5,8,ABplpppa|Ealaa|Ealp|Eplaa|MSaapaap,ABplaaaapp|ABplpppa|Ealaa|Epla|Eplaa|MSaapaa|MSaapaap|MSpppa,1
EVT_03336,Caaapp,115,116,57,72,4,3,ABalppaa|Caaapp|Caappv|Cpapaa,Caaapp|Caappv|Cpapaa,1
EVT_03337,Caappv,115,116,57,72,4,3,ABalppaa|Caaapp|Caappv|Cpapaa,Caaapp|Caappv|Cpapaa,1
EVT_03338,Capap,115,116,42,52,3,4,ABprapapa|Capap|MSapaaap,ABprapapa|Caaaaa|Capap|Cappaa,1
EVT_03339,Cpapaa,115,116,57,72,4,3,ABalppaa|Caaapp|Caappv|Cpapaa,Caaapp|Caappv|Cpapaa,1
EVT_03340,Daaa,115,116,19,23,7,5,ABplapaaap|ABplppaaaa|ABpraapap|ABpraappa|Daaa|MSapap|MSapppp,ABplapaaap|ABplppaaaa|ABpraappa|Daaa|MSapap,1
EVT_03341,Daap,115,116,9,58,8,4,ABarppaapa|ABplpapa|ABplpppaaa|ABplppppaa|ABprpappp|Daap|Dapa|MSapapap,ABarppaaap|ABplppppaa|Daap|MSapapap,1
EVT_03342,Dapa,115,116,9,60,8,4,ABarppaapa|ABplpapa|ABplpppaaa|ABplppppaa|ABprpappp|Daap|Dapa|MSapapap,ABplpapa|ABplpppaaa|ABpraappp|Dapa,1
EVT_03343,Dpaa,115,116,5,12,12,8,ABarpapppp|ABarppap|ABplapap|ABplappap|ABplppapp|ABplpppaa|ABprpapaap|ABprpapapa|ABprppaaaa|ABprppaapa|Dpaa|MSppppp,ABarpapppp|ABplapap|ABplappap|ABplppapp|ABplpppaa|ABprpapapa|ABprppaapa|Dpaa,1
EVT_03344,Dppp,115,116,3,6,4,4,ABarpapa|ABarppppap|ABpraaaa|Dppp,ABarpapa|ABarppppap|Dppp|MSppapaa,1
EVT_03345,MSaaaaa,115,116,36,75,7,4,ABalapapap|ABalpaapap|ABaraapaaa|ABarpaaaa|ABplaaaaaa|MSaaaaa|MSaaapaa,ABarppappp|Capppa|Dap|MSaaaaa,1
EVT_03346,MSaaaap,115,116,37,41,5,3,ABarapaapa|ABarpaaap|Eplap|MSaaaap|MSaaapap,ABalpappa|Capapp|MSaaaap,1
EVT_03347,MSaaapa,115,116,31,18,7,10,ABalpappp|ABaraapapp|ABarpaapa|ABplaaaapa|ABprpapp|Capaap|MSaaapa,ABalpappp|ABaraapapp|ABarapaapa|ABarpaapa|ABprpapp|Capaap|Eplap|MSaaapa|MSaaapap|MSaaapp,1
EVT_03348,ABalaapapa,115,116,53,63,3,5,ABalaapapa|ABprapapaa|ABprappapp,ABalaapapa|ABprapapaa|ABprappapp|ABprappppa|Caapp,1
EVT_03349,ABalaapapp,115,116,54,64,3,4,ABalaapapp|ABprappaaa|ABprappapa,ABalaapapp|ABarpaaa|ABprappaaa|ABprappapa,1
EVT_03350,ABalappapp,115,116,45,17,5,12,ABalappapa|ABalappapp|ABaraaaaap|ABprappppp|Caapa,ABalaaappr|ABalaappaa|ABalaappap|ABalaapppp|ABalappapp|ABarpppppp|ABplaapaa|ABplpaaaa|ABprappp|Cpapa|Cpppap|Cppppa,1
EVT_03351,ABaraaaaap,115,116,45,65,5,3,ABalappapa|ABalappapp|ABaraaaaap|ABprappppp|Caapa,ABaraaaaap|ABprappppp|Caapa,1
EVT_03352,ABarpaaaaa,115,116,47,32,3,8,ABarpaaaaa|Cappp|Cpppa,ABalapppaa|ABalppaap|ABalpppaa|ABarpaaaaa|ABprpppa|Cpapp|Cppppp|MSpaaaaa,1
EVT_03353,ABarppaaap,115,116,38,58,9,4,ABalpapapp|ABarpappa|ABarppaaap|ABplaaapap|ABplpapaaa|ABplppaapp|MSapapp|MSappaa|MSapppa,ABarppaaap|ABplppppaa|Daap|MSapapap,1
EVT_03354,ABarppapap,115,116,20,34,17,18,ABalaappp|ABalapappa|ABalapppa|ABalpaappp|ABalpapaap|ABalpapapa|ABalppapap|ABalppppap|ABarpapap|ABarppapaa|ABarppapap|ABplaapaap|ABplpaaaaa|ABplppappp|Daa|MSpaaaa|MSpapp,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppppap|ABaraappa|ABarpapap|ABarppapap|ABplaaaaap|ABplaapaap|ABplpaaaaa|ABplppappp|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,1
EVT_03355,ABarppappa,115,116,30,39,8,11,ABalappap|ABalpaappa|ABalpapaaa|ABalppppaa|ABaraaaap|ABarppappa|ABplaapaaa|MSapaaa,ABalapaapp|ABalappap|ABalpaappa|ABalpapaaa|ABalppppaa|ABaraaaap|ABarpapaa|ABarppappa|ABplaapaaa|Dpa|MSapaaa,1
EVT_03356,ABarppappp,115,116,26,75,16,4,ABalaaaal|ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalapaapa|ABalapapaa|ABalpaaap|ABalpaapa|ABalpaapaa|ABalppaaaa|ABarppappp|Capppa|Dap|Dpp,ABarppappp|Capppa|Dap|MSaaaaa,1
EVT_03357,ABarpppppa,115,116,15,31,10,10,ABarapppaa|ABarapppap|ABarpapaap|ABarpppppa|ABplaappa|ABprappa|ABprpaaaaa|Caaap|Cpppaa|MSppapa,ABalappppa|ABarapppaa|ABarpppppa|ABplaapap|ABplaappa|ABprappa|ABprpaaaaa|Caaap|Cppapa|MSppapa,1
EVT_03358,ABarpppppp,115,116,16,17,23,12,ABalaappap|ABalaapppp|ABalapppap|ABalappppa|ABalpppap|ABalppppa|ABaraaappa|ABaraappaa|ABarpapaaa|ABarpppppp|ABplaaaap|ABplaapap|ABplpaaap|ABplpaapa|ABpraaapaa|ABprappp|ABprppap|Cpapa|Cpppap|Cppppa|MSpaaaap|MSpaaapa|MSppaaa,ABalaaappr|ABalaappaa|ABalaappap|ABalaapppp|ABalappapp|ABarpppppp|ABplaapaa|ABplpaaaa|ABprappp|Cpapa|Cpppap|Cppppa,1
EVT_03359,ABplppaaaa,115,116,19,23,7,5,ABplapaaap|ABplppaaaa|ABpraapap|ABpraappa|Daaa|MSapap|MSapppp,ABplapaaap|ABplppaaaa|ABpraappa|Daaa|MSapap,1
EVT_03360,ABplppaapa,115,116,10,14,10,11,ABarapapp|ABarpappp|ABplaaappp|ABplapaaaa|ABplpapaap|ABplpapp|ABplppaapa|MSappa|MSappap|MSpapa,ABarapapp|ABarpappp|ABplaaappp|ABplapaaaa|ABplpapaap|ABplpapapa|ABplpapp|ABplppaapa|MSappa|MSappap|MSpapa,1
EVT_03361,ABplppaapp,115,116,38,48,9,7,ABalpapapp|ABarpappa|ABarppaaap|ABplaaapap|ABplpapaaa|ABplppaapp|MSapapp|MSappaa|MSapppa,ABarpappa|ABplaaapap|ABplpapaaa|ABplppaapp|MSapapp|MSappaa|MSapppa,1
EVT_03362,ABplppappp,115,116,20,34,17,18,ABalaappp|ABalapappa|ABalapppa|ABalpaappp|ABalpapaap|ABalpapapa|ABalppapap|ABalppppap|ABarpapap|ABarppapaa|ABarppapap|ABplaapaap|ABplpaaaaa|ABplppappp|Daa|MSpaaaa|MSpapp,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppppap|ABaraappa|ABarpapap|ABarppapap|ABplaaaaap|ABplaapaap|ABplpaaaaa|ABplppappp|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,1
EVT_03363,ABprapppaa,115,116,24,76,5,3,ABpraaaaap|ABpraaaapa|ABprapppaa|ABprppappp|Cpaap,ABpraaaaap|ABpraaaapa|ABprapppaa,1
EVT_03364,ABprppappa,115,116,59,7,3,12,ABpraaaapp|ABprpaapaa|ABprppappa,ABarpapp|ABarppaa|ABarppppaa|ABplapapp|ABplapppa|ABplpppap|ABpraaap|ABprapaaap|ABprapaapa|ABprppaapp|ABprppapap|ABprppappa,1
EVT_03365,ABprppappp,115,116,24,11,5,4,ABpraaaaap|ABpraaaapa|ABprapppaa|ABprppappp|Cpaap,ABplapaa|ABplapppp|ABprapaapp|ABprppappp,1
EVT_03366,MSapapap,115,116,9,58,8,4,ABarppaapa|ABplpapa|ABplpppaaa|ABplppppaa|ABprpappp|Daap|Dapa|MSapapap,ABarppaaap|ABplppppaa|Daap|MSapapap,1
EVT_03367,MSpaapaa,115,116,60,77,3,3,ABarpppapp|Cppaa|MSpaapaa,ABarpppapp|ABprppppap|MSpaapaa,1
EVT_03368,MSpapapp,115,116,21,71,7,3,ABarapappp|ABarpaapap|Earap|Earp|MSaapap|MSpapaap|MSpapapp,ABarpaappa|ABarppaap|MSpapapp,1
EVT_03369,Earaa,115,116,55,78,4,4,ABprpapppa|Eara|Earaa|MSpappp,ABprpapppa|Eara|Earaa|MSpappp,1
EVT_03370,Earap,115,116,21,28,7,7,ABarapappp|ABarpaapap|Earap|Earp|MSaapap|MSpapaap|MSpapapp,ABarapappp|ABarpaapap|Earap|Earp|MSaapap|MSpapaap|MSpapapa,1
EVT_03371,Earpp,115,116,8,13,8,9,ABaraapppp|ABarapappa|ABplaaapp|ABplappp|Earpp|Epra|Epraa|MSpaapp,ABaraapppp|ABarapappa|ABarappaaa|ABarpapapp|ABplaaapp|ABplappp|Earpp|Epra|Epraa,1
EVT_03372,Eplaa,115,116,11,29,5,8,ABplpppa|Ealaa|Ealp|Eplaa|MSaapaap,ABplaaaapp|ABplpppa|Ealaa|Epla|Eplaa|MSaapaa|MSaapaap|MSpppa,1
EVT_03373,Eplap,115,116,37,18,5,10,ABarapaapa|ABarpaaap|Eplap|MSaaaap|MSaaapap,ABalpappp|ABaraapapp|ABarapaapa|ABarpaapa|ABprpapp|Capaap|Eplap|MSaaapa|MSaaapap|MSaaapp,1
EVT_03374,Eplpa,115,116,22,30,10,11,ABalapapp|ABaraaapap|ABaraapaap|ABaraappap|ABarapaaaa|ABplaaapa|Capp|Eplp|Eplpa|MSaaaapp,ABalapapp|ABaraaapap|ABaraapaap|ABaraappap|ABarapaaaa|ABarpaaaap|ABplaaapa|Capp|Eplp|Eplpa|MSaaaapp,1
