event_id,cell,t_switch,t_next,old_cluster_id,new_cluster_id,old_cluster_size,new_cluster_size,old_cluster_members,new_cluster_members,label
ANS_03089,MSaapp,117,118,26,22,9,9,ABalppappp|ABalpppppp|ABarappaa|ABplaappaa|ABplpaaapp|ABplpaappa|ABpraaapp|ABpraapaa|MSaapp,ABalppappp|ABalpppppp|ABplaapapp|ABplaappaa|ABplpaaapp|ABplpaappa|ABpraaapp|ABpraapaa|MSaapp,1
ANS_03090,MSapaa,117,118,5,23,4,3,ABaraapp|ABprppapa|ABprppppa|MSapaa,ABarppaapa|ABprppapa|MSapaa,1
ANS_03091,MSapap,117,118,27,24,9,8,ABplapaaap|ABplpapapp|ABplppaaaa|ABprapaaa|ABprpappa|Daaa|MSaappp|MSapap|MSpaap,ABplapaaap|ABplppaaaa|ABprapaaa|ABprpappa|Daaa|MSapap|MSapppp|MSpaap,1
ANS_03092,MSpaaa,117,118,67,25,4,6,ABprapapa|Cappaa|MSapapaa|MSpaaa,ABarppppa|ABplppppap|Capaa|Dapp|MSapappa|MSpaaa,1
ANS_03093,MSpaap,117,118,27,24,9,8,ABplapaaap|ABplpapapp|ABplppaaaa|ABprapaaa|ABprpappa|Daaa|MSaappp|MSapap|MSpaap,ABplapaaap|ABplppaaaa|ABprapaaa|ABprpappa|Daaa|MSapap|MSapppp|MSpaap,1
ANS_03094,MSpapp,117,118,28,26,22,12,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppappa|ABalppppap|ABalpppppa|ABaraappa|ABarapaap|ABarpapap|ABarppapap|ABplaapaap|ABplaapapa|ABplpaaaaa|ABplpaaaap|ABpraaapa|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,ABalaappp|ABalppapap|ABalpppapp|ABalppppap|ABarpapap|ABplaapaap|ABplpaaaaa|ABplpaapaa|ABpraaaaa|Daa|MSpaaaa|MSpapp,1
ANS_03095,MSpppa,117,118,64,27,3,6,ABalpapppp|MSaapapa|MSpppa,ABalpapppp|ABarpaapp|ABplpppa|MSaapapa|MSpapaa|MSpppa,1
ANS_03096,MSpppp,117,118,30,28,13,12,ABalapppa|ABalpaaaap|ABalpaaapa|ABalpappa|ABaraapapa|ABarapaapa|ABarpaaap|Capa|Capapa|Capapp|MSaaaap|MSaaapa|MSpppp,ABaraaapap|ABaraapaap|ABarapaapa|ABarpaaap|ABarpaaapa|Capp|Eplp|Eplpa|MSaaaap|MSaaaapp|MSaaapap|MSpppp,1
ANS_03097,Ealp,117,118,63,18,7,11,ABarapapap|ABplaaaapp|ABplpppa|Ealaa|Ealp|Eplaa|MSaapaap,ABarapapap|ABarpaaapp|ABplaaaapp|ABprpapp|Ealaa|Ealp|Epla|MSaaapp|MSaapaa|MSaapaaa|MSaapaap,1
ANS_03098,Earp,117,118,31,29,4,3,Earp|MSaapap|MSpapaap|MSpapapa,ABarpaapap|Earp|MSpapaap,1
ANS_03099,Epla,117,118,32,18,4,11,Epla|MSaaapp|MSaapaa|MSaapaaa,ABarapapap|ABarpaaapp|ABplaaaapp|ABprpapp|Ealaa|Ealp|Epla|MSaaapp|MSaapaa|MSaapaaa|MSaapaap,1
ANS_03100,Eplp,117,118,33,28,6,12,ABaraaapap|ABaraapaap|ABarpaaaap|Capp|Eplp|Eplpa,ABaraaapap|ABaraapaap|ABarapaapa|ABarpaaap|ABarpaaapa|Capp|Eplp|Eplpa|MSaaaap|MSaaaapp|MSaaapap|MSpppp,1
ANS_03101,Eprp,117,118,23,19,5,18,ABprppap|Eprp|Eprpa|MSpaaapa|MSpaapaa,ABalapppap|ABalpppap|ABaraaaaap|ABaraaappa|ABaraaappp|ABaraappaa|ABarpapaaa|ABplpaaap|ABprppap|Caapp|Cppapp|Eprp|Eprpa|Eprpp|MSpaaaap|MSpaaapa|MSpaapaa|MSppaaa,1
ANS_03102,Caaap,117,118,20,30,13,5,ABalppppa|ABalppppp|ABarapppap|ABarpapaap|ABplaappa|ABplpaapa|ABpraaapaa|ABprappa|ABprpaaaaa|Caaap|Cppapa|Cpppaa|MSppapa,ABarappppa|ABplaappa|ABprpaaaaa|ABprpaaaap|Caaap,1
ANS_03103,Capa,117,118,30,32,13,8,ABalapppa|ABalpaaaap|ABalpaaapa|ABalpappa|ABaraapapa|ABarapaapa|ABarpaaap|Capa|Capapa|Capapp|MSaaaap|MSaaapa|MSpppp,ABalapppa|ABalpaaaap|ABalpaaapa|ABaraapap|ABaraapapa|Capa|Capapa|MSaaapa,1
ANS_03104,Capp,117,118,33,28,6,12,ABaraaapap|ABaraapaap|ABarpaaaap|Capp|Eplp|Eplpa,ABaraaapap|ABaraapaap|ABarapaapa|ABarpaaap|ABarpaaapa|Capp|Eplp|Eplpa|MSaaaap|MSaaaapp|MSaaapap|MSpppp,1
ANS_03105,Cpaaa,117,118,59,58,5,3,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,ABprpaaapa|ABprpaapap|Cpaaa,1
ANS_03106,Cpapp,117,118,35,34,7,12,ABalapppaa|ABalppaap|ABalpppaa|ABarpaaaaa|Cpapp|Cppppp|MSpaaaaa,ABalapppaa|ABalppaaa|ABalppaap|ABalpppaa|ABaraaaaaa|ABarpaaaaa|ABplaaaaa|Cpapp|Cpppa|Cpppp|Cppppp|MSpaaaaa,1
ANS_03107,Cppa,117,118,37,35,19,11,ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalapapaa|ABalpaaaaa|ABalpaaap|ABalpaapa|ABalpaapaa|ABalpaapap|ABaraapaaa|ABarpaaaa|ABarppappp|Capppa|Cppa|Dap|Dpp|MSaaapaa,ABalaaaal|ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalpaapa|ABalpaapaa|Cppa|Dap|Dpp,1
ANS_03108,Cpppa,117,118,36,34,4,12,ABalppaaa|ABplaaaaa|Cpppa|Cpppp,ABalapppaa|ABalppaaa|ABalppaap|ABalpppaa|ABaraaaaaa|ABarpaaaaa|ABplaaaaa|Cpapp|Cpppa|Cpppp|Cppppp|MSpaaaaa,1
ANS_03109,Cpppp,117,118,36,34,4,12,ABalppaaa|ABplaaaaa|Cpppa|Cpppp,ABalapppaa|ABalppaaa|ABalppaap|ABalpppaa|ABaraaaaaa|ABarpaaaaa|ABplaaaaa|Cpapp|Cpppa|Cpppp|Cppppp|MSpaaaaa,1
ANS_03110,Daa,117,118,28,26,22,12,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppappa|ABalppppap|ABalpppppa|ABaraappa|ABarapaap|ABarpapap|ABarppapap|ABplaapaap|ABplaapapa|ABplpaaaaa|ABplpaaaap|ABpraaapa|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,ABalaappp|ABalppapap|ABalpppapp|ABalppppap|ABarpapap|ABplaapaap|ABplpaaaaa|ABplpaapaa|ABpraaaaa|Daa|MSpaaaa|MSpapp,1
ANS_03111,Dap,117,118,37,35,19,11,ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalapapaa|ABalpaaaaa|ABalpaaap|ABalpaapa|ABalpaapaa|ABalpaapap|ABaraapaaa|ABarpaaaa|ABarppappp|Capppa|Cppa|Dap|Dpp|MSaaapaa,ABalaaaal|ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalpaapa|ABalpaapaa|Cppa|Dap|Dpp,1
ANS_03112,Dpp,117,118,37,35,19,11,ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalapapaa|ABalpaaaaa|ABalpaaap|ABalpaapa|ABalpaapaa|ABalpaapap|ABaraapaaa|ABarpaaaa|ABarppappp|Capppa|Cppa|Dap|Dpp|MSaaapaa,ABalaaaal|ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalpaapa|ABalpaapaa|Cppa|Dap|Dpp,1
ANS_03113,ABalaapap,117,118,40,36,7,5,ABalaapap|ABalaappa|ABalppaapp|ABalppapaa|ABalpppaap|ABaraaapa|ABarapaaa,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap|ABarapaaa,1
ANS_03114,ABalaappa,117,118,40,41,7,4,ABalaapap|ABalaappa|ABalppaapp|ABalppapaa|ABalpppaap|ABaraaapa|ABarapaaa,ABalaappa|ABalppppaa|ABaraaaap|ABplaapaaa,1
ANS_03115,ABalaappp,117,118,28,26,22,12,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppappa|ABalppppap|ABalpppppa|ABaraappa|ABarapaap|ABarpapap|ABarppapap|ABplaapaap|ABplaapapa|ABplpaaaaa|ABplpaaaap|ABpraaapa|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,ABalaappp|ABalppapap|ABalpppapp|ABalppppap|ABarpapap|ABplaapaap|ABplpaaaaa|ABplpaapaa|ABpraaaaa|Daa|MSpaaaa|MSpapp,1
ANS_03116,ABalapaaa,117,118,37,35,19,11,ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalapapaa|ABalpaaaaa|ABalpaaap|ABalpaapa|ABalpaapaa|ABalpaapap|ABaraapaaa|ABarpaaaa|ABarppappp|Capppa|Cppa|Dap|Dpp|MSaaapaa,ABalaaaal|ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalpaapa|ABalpaapaa|Cppa|Dap|Dpp,1
ANS_03117,ABalapapa,117,118,24,52,9,4,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABaraaapaa|ABprpppp|MSaaaaaa,1
ANS_03118,ABalapppa,117,118,30,32,13,8,ABalapppa|ABalpaaaap|ABalpaaapa|ABalpappa|ABaraapapa|ABarapaapa|ABarpaaap|Capa|Capapa|Capapp|MSaaaap|MSaaapa|MSpppp,ABalapppa|ABalpaaaap|ABalpaaapa|ABaraapap|ABaraapapa|Capa|Capapa|MSaaapa,1
ANS_03119,ABalapppp,117,118,16,39,11,12,ABalapappp|ABalapppp|ABaraappp|ABarppapaa|ABplaaapaa|ABplppaapp|ABplpppp|MSapapp|MSappaa|MSpaaap|MSpaapa,ABalapappp|ABalapppp|ABalpappap|ABalpapppa|ABaraappp|ABplaaapaa|Capaaa|MSapapp|MSappaa|MSappp|MSpaaap|MSpaapa,1
ANS_03120,ABalpaaap,117,118,37,38,19,11,ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalapapaa|ABalpaaaaa|ABalpaaap|ABalpaapa|ABalpaapaa|ABalpaapap|ABaraapaaa|ABarpaaaa|ABarppappp|Capppa|Cppa|Dap|Dpp|MSaaapaa,ABalapaapa|ABalapapaa|ABalappaa|ABalpaaaaa|ABalpaaap|ABalpaapap|ABalppaaaa|ABarppappp|Capppa|MSaaaaa|MSaaapaa,1
ANS_03121,ABalpaapa,117,118,37,35,19,11,ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalapapaa|ABalpaaaaa|ABalpaaap|ABalpaapa|ABalpaapaa|ABalpaapap|ABaraapaaa|ABarpaaaa|ABarppappp|Capppa|Cppa|Dap|Dpp|MSaaapaa,ABalaaaal|ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalpaapa|ABalpaapaa|Cppa|Dap|Dpp,1
ANS_03122,ABalpaapp,117,118,24,40,9,3,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalpaapp|Eplpp|MSaaaapa,1
ANS_03123,ABalpappp,117,118,22,53,4,3,ABalpappp|ABaraapapp|ABarpaapa|ABprpapp,ABalpappp|ABaraapapp|ABarpaapa,1
ANS_03124,ABalppaaa,117,118,36,34,4,12,ABalppaaa|ABplaaaaa|Cpppa|Cpppp,ABalapppaa|ABalppaaa|ABalppaap|ABalpppaa|ABaraaaaaa|ABarpaaaaa|ABplaaaaa|Cpapp|Cpppa|Cpppp|Cppppp|MSpaaaaa,1
ANS_03125,ABalppaap,117,118,35,34,7,12,ABalapppaa|ABalppaap|ABalpppaa|ABarpaaaaa|Cpapp|Cppppp|MSpaaaaa,ABalapppaa|ABalppaaa|ABalppaap|ABalpppaa|ABaraaaaaa|ABarpaaaaa|ABplaaaaa|Cpapp|Cpppa|Cpppp|Cppppp|MSpaaaaa,1
ANS_03126,ABalpppaa,117,118,35,34,7,12,ABalapppaa|ABalppaap|ABalpppaa|ABarpaaaaa|Cpapp|Cppppp|MSpaaaaa,ABalapppaa|ABalppaaa|ABalppaap|ABalpppaa|ABaraaaaaa|ABarpaaaaa|ABplaaaaa|Cpapp|Cpppa|Cpppp|Cppppp|MSpaaaaa,1
ANS_03127,ABalpppap,117,118,42,19,11,18,ABalapppap|ABalpppap|ABaraaappa|ABaraappaa|ABarpapaaa|ABplpaaap|Cppapp|Cpppap|Eprpp|MSpaaaap|MSppaaa,ABalapppap|ABalpppap|ABaraaaaap|ABaraaappa|ABaraaappp|ABaraappaa|ABarpapaaa|ABplpaaap|ABprppap|Caapp|Cppapp|Eprp|Eprpa|Eprpp|MSpaaaap|MSpaaapa|MSpaapaa|MSppaaa,1
ANS_03128,ABalppppa,117,118,20,56,13,3,ABalppppa|ABalppppp|ABarapppap|ABarpapaap|ABplaappa|ABplpaapa|ABpraaapaa|ABprappa|ABprpaaaaa|Caaap|Cppapa|Cpppaa|MSppapa,ABalppppa|ABpraaapaa|ABpraapaaa,1
ANS_03129,ABaraaaap,117,118,43,41,9,4,ABalapaapp|ABalpaappa|ABalpapaaa|ABalppppaa|ABaraaaap|ABaraapaa|ABarpapaa|ABplaapaaa|MSapaaa,ABalaappa|ABalppppaa|ABaraaaap|ABplaapaaa,1
ANS_03130,ABaraaapa,117,118,40,3,7,3,ABalaapap|ABalaappa|ABalppaapp|ABalppapaa|ABalpppaap|ABaraaapa|ABarapaaa,ABaraaapa|ABplappppp|Caaapa,1
ANS_03131,ABaraappa,117,118,28,42,22,6,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppappa|ABalppppap|ABalpppppa|ABaraappa|ABarapaap|ABarpapap|ABarppapap|ABplaapaap|ABplaapapa|ABplpaaaaa|ABplpaaaap|ABpraaapa|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,ABalapappa|ABalpaappp|ABalpapaap|ABaraappa|MSapaap|MSapapa,1
ANS_03132,ABaraappp,117,118,16,39,11,12,ABalapappp|ABalapppp|ABaraappp|ABarppapaa|ABplaaapaa|ABplppaapp|ABplpppp|MSapapp|MSappaa|MSpaaap|MSpaapa,ABalapappp|ABalapppp|ABalpappap|ABalpapppa|ABaraappp|ABplaaapaa|Capaaa|MSapapp|MSappaa|MSappp|MSpaaap|MSpaapa,1
ANS_03133,ABarapaaa,117,118,40,36,7,5,ABalaapap|ABalaappa|ABalppaapp|ABalppapaa|ABalpppaap|ABaraaapa|ABarapaaa,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap|ABarapaaa,1
ANS_03134,ABarapaap,117,118,28,43,22,6,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppappa|ABalppppap|ABalpppppa|ABaraappa|ABarapaap|ABarpapap|ABarppapap|ABplaapaap|ABplaapapa|ABplpaaaaa|ABplpaaaap|ABpraaapa|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,ABalppappa|ABalpppppa|ABarapaap|ABplaapapa|ABplpaaaap|ABpraaapa,1
ANS_03135,ABarpaaap,117,118,30,28,13,12,ABalapppa|ABalpaaaap|ABalpaaapa|ABalpappa|ABaraapapa|ABarapaapa|ABarpaaap|Capa|Capapa|Capapp|MSaaaap|MSaaapa|MSpppp,ABaraaapap|ABaraapaap|ABarapaapa|ABarpaaap|ABarpaaapa|Capp|Eplp|Eplpa|MSaaaap|MSaaaapp|MSaaapap|MSpppp,1
ANS_03136,ABarpaapa,117,118,22,53,4,3,ABalpappp|ABaraapapp|ABarpaapa|ABprpapp,ABalpappp|ABaraapapp|ABarpaapa,1
ANS_03137,ABarpapaa,117,118,43,51,9,3,ABalapaapp|ABalpaappa|ABalpapaaa|ABalppppaa|ABaraaaap|ABaraapaa|ABarpapaa|ABplaapaaa|MSapaaa,ABalpaappa|ABalpapaaa|ABarpapaa,1
ANS_03138,ABarpapap,117,118,28,26,22,12,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppappa|ABalppppap|ABalpppppa|ABaraappa|ABarapaap|ABarpapap|ABarppapap|ABplaapaap|ABplaapapa|ABplpaaaaa|ABplpaaaap|ABpraaapa|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,ABalaappp|ABalppapap|ABalpppapp|ABalppppap|ABarpapap|ABplaapaap|ABplpaaaaa|ABplpaapaa|ABpraaaaa|Daa|MSpaaaa|MSpapp,1
ANS_03139,ABarpappa,117,118,45,44,3,4,ABarpappa|ABplpapaaa|MSapppa,ABalpapapa|ABarpappa|ABplpapaaa|MSapppa,1
ANS_03140,ABplaaaaa,117,118,36,34,4,12,ABalppaaa|ABplaaaaa|Cpppa|Cpppp,ABalapppaa|ABalppaaa|ABalppaap|ABalpppaa|ABaraaaaaa|ABarpaaaaa|ABplaaaaa|Cpapp|Cpppa|Cpppp|Cppppp|MSpaaaaa,1
ANS_03141,ABplaapaa,117,118,21,17,7,8,ABalaappaa|ABalappapp|ABplaapaa|ABplpaaaa|ABprappp|ABprpppa|Cppppa,ABalaaappr|ABalaappaa|ABalaapppa|ABalappapp|ABplaapaa|ABplpaaaa|ABprappp|Cppppa,1
ANS_03142,ABplaapap,117,118,46,31,3,5,ABalappppa|ABarapppaa|ABplaapap,ABarapppaa|ABplaapap|Caapa|Cppapa|MSppapa,1
ANS_03143,ABplaappa,117,118,20,30,13,5,ABalppppa|ABalppppp|ABarapppap|ABarpapaap|ABplaappa|ABplpaapa|ABpraaapaa|ABprappa|ABprpaaaaa|Caaap|Cppapa|Cpppaa|MSppapa,ABarappppa|ABplaappa|ABprpaaaaa|ABprpaaaap|Caaap,1
ANS_03144,ABplappaa,117,118,50,9,6,5,ABarpapppa|ABplappaa|ABplppaap|ABplppapa|ABprpaappp|ABprppaaap,ABarpapppa|ABarppap|ABplappaa|ABplppaap|ABplppapa,1
ANS_03145,ABplapppp,117,118,47,5,4,8,ABplapaa|ABplapppp|ABprapaapp|ABprppappp,ABalaapapp|ABarpaaa|ABplapaa|ABplapppp|ABprappaaa|ABprappapa|ABprapppaa|ABprppappp,1
ANS_03146,ABplpaaaa,117,118,21,17,7,8,ABalaappaa|ABalappapp|ABplaapaa|ABplpaaaa|ABprappp|ABprpppa|Cppppa,ABalaaappr|ABalaappaa|ABalaapppa|ABalappapp|ABplaapaa|ABplpaaaa|ABprappp|Cppppa,1
ANS_03147,ABplpaaap,117,118,42,19,11,18,ABalapppap|ABalpppap|ABaraaappa|ABaraappaa|ABarpapaaa|ABplpaaap|Cppapp|Cpppap|Eprpp|MSpaaaap|MSppaaa,ABalapppap|ABalpppap|ABaraaaaap|ABaraaappa|ABaraaappp|ABaraappaa|ABarpapaaa|ABplpaaap|ABprppap|Caapp|Cppapp|Eprp|Eprpa|Eprpp|MSpaaaap|MSpaaapa|MSpaapaa|MSppaaa,1
ANS_03148,ABplpapap,117,118,49,47,4,6,ABalappppp|ABplpapap|Cppaaa|MSppapp,ABalappppp|ABarappapa|ABplapaaa|ABplpapap|Cppaaa|MSppapp,1
ANS_03149,ABplppaap,117,118,50,9,6,5,ABarpapppa|ABplappaa|ABplppaap|ABplppapa|ABprpaappp|ABprppaaap,ABarpapppa|ABarppap|ABplappaa|ABplppaap|ABplppapa,1
ANS_03150,ABplppapa,117,118,50,9,6,5,ABarpapppa|ABplappaa|ABplppaap|ABplppapa|ABprpaappp|ABprppaaap,ABarpapppa|ABarppap|ABplappaa|ABplppaap|ABplppapa,1
ANS_03151,ABplppapp,117,118,10,8,8,5,ABarpppa|ABplppapp|ABplpppaa|ABpraapa|ABpraapppa|ABprapaaaa|ABprppaapa|ABprppapaa,ABarppaa|ABplppapp|ABplpppaa|ABprppaapa|ABprppapap,1
ANS_03152,ABplpppaa,117,118,10,8,8,5,ABarpppa|ABplppapp|ABplpppaa|ABpraapa|ABpraapppa|ABprapaaaa|ABprppaapa|ABprppapaa,ABarppaa|ABplppapp|ABplpppaa|ABprppaapa|ABprppapap,1
ANS_03153,ABplppppa,117,118,70,60,3,5,ABplppppa|Dppa|MSppapap,ABplppppa|ABprpapapp|Dpap|Dppa|MSppapap,1
ANS_03154,ABpraaaaa,117,118,44,26,4,12,ABalpppapp|ABaraaapp|ABplpaapaa|ABpraaaaa,ABalaappp|ABalppapap|ABalpppapp|ABalppppap|ABarpapap|ABplaapaap|ABplpaaaaa|ABplpaapaa|ABpraaaaa|Daa|MSpaaaa|MSpapp,1
ANS_03155,ABpraaaap,117,118,51,55,4,3,ABplpaaapa|ABplpaapap|ABpraaaap|ABprpaaaa,ABplpaaapa|ABplpaapap|ABpraaaap,1
ANS_03156,ABpraaapa,117,118,28,43,22,6,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppappa|ABalppppap|ABalpppppa|ABaraappa|ABarapaap|ABarpapap|ABarppapap|ABplaapaap|ABplaapapa|ABplpaaaaa|ABplpaaaap|ABpraaapa|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,ABalppappa|ABalpppppa|ABarapaap|ABplaapapa|ABplpaaaap|ABpraaapa,1
ANS_03157,ABpraaapp,117,118,26,22,9,9,ABalppappp|ABalpppppp|ABarappaa|ABplaappaa|ABplpaaapp|ABplpaappa|ABpraaapp|ABpraapaa|MSaapp,ABalppappp|ABalpppppp|ABplaapapp|ABplaappaa|ABplpaaapp|ABplpaappa|ABpraaapp|ABpraapaa|MSaapp,1
ANS_03158,ABpraapaa,117,118,26,22,9,9,ABalppappp|ABalpppppp|ABarappaa|ABplaappaa|ABplpaaapp|ABplpaappa|ABpraaapp|ABpraapaa|MSaapp,ABalppappp|ABalpppppp|ABplaapapp|ABplaappaa|ABplpaaapp|ABplpaappa|ABpraaapp|ABpraapaa|MSaapp,1
ANS_03159,ABprapaaa,117,118,27,24,9,8,ABplapaaap|ABplpapapp|ABplppaaaa|ABprapaaa|ABprpappa|Daaa|MSaappp|MSapap|MSpaap,ABplapaaap|ABplppaaaa|ABprapaaa|ABprpappa|Daaa|MSapap|MSapppp|MSpaap,1
ANS_03160,ABprapapa,117,118,67,65,4,3,ABprapapa|Cappaa|MSapapaa|MSpaaa,ABprapapa|Capap|Cappaa,1
ANS_03161,ABprpaapp,117,118,25,54,9,4,ABplaapppa|ABplaapppp|ABplppapaa|ABplppapap|ABplppappa|ABprpaapp|ABprpapaa|ABprppaaa|MSaapa,ABplaapppp|ABplppapap|ABprpaapp|ABprppaaa,1
ANS_03162,ABprpapaa,117,118,25,21,9,3,ABplaapppa|ABplaapppp|ABplppapaa|ABplppapap|ABplppappa|ABprpaapp|ABprpapaa|ABprppaaa|MSaapa,ABplaapppa|ABprpapaa|MSaapa,1
ANS_03163,ABprpappa,117,118,27,24,9,8,ABplapaaap|ABplpapapp|ABplppaaaa|ABprapaaa|ABprpappa|Daaa|MSaappp|MSapap|MSpaap,ABplapaaap|ABplppaaaa|ABprapaaa|ABprpappa|Daaa|MSapap|MSapppp|MSpaap,1
ANS_03164,ABprppaaa,117,118,25,54,9,4,ABplaapppa|ABplaapppp|ABplppapaa|ABplppapap|ABplppappa|ABprpaapp|ABprpapaa|ABprppaaa|MSaapa,ABplaapppp|ABplppapap|ABprpaapp|ABprppaaa,1
ANS_03165,ABprppapa,117,118,5,23,4,3,ABaraapp|ABprppapa|ABprppppa|MSapaa,ABarppaapa|ABprppapa|MSapaa,1
ANS_03166,ABprpppaa,117,118,2,1,3,6,ABalpapp|ABplapppaa|ABprpppaa,ABalpapp|ABarppaapp|ABarppapap|ABplappapa|ABplapppaa|ABprpppaa,1
ANS_03167,MSaaaap,117,118,30,28,13,12,ABalapppa|ABalpaaaap|ABalpaaapa|ABalpappa|ABaraapapa|ABarapaapa|ABarpaaap|Capa|Capapa|Capapp|MSaaaap|MSaaapa|MSpppp,ABaraaapap|ABaraapaap|ABarapaapa|ABarpaaap|ABarpaaapa|Capp|Eplp|Eplpa|MSaaaap|MSaaaapp|MSaaapap|MSpppp,1
ANS_03168,MSaaapa,117,118,30,32,13,8,ABalapppa|ABalpaaaap|ABalpaaapa|ABalpappa|ABaraapapa|ABarapaapa|ABarpaaap|Capa|Capapa|Capapp|MSaaaap|MSaaapa|MSpppp,ABalapppa|ABalpaaaap|ABalpaaapa|ABaraapap|ABaraapapa|Capa|Capapa|MSaaapa,1
ANS_03169,MSaaapp,117,118,32,18,4,11,Epla|MSaaapp|MSaapaa|MSaapaaa,ABarapapap|ABarpaaapp|ABplaaaapp|ABprpapp|Ealaa|Ealp|Epla|MSaaapp|MSaapaa|MSaapaaa|MSaapaap,1
ANS_03170,MSaapaa,117,118,32,18,4,11,Epla|MSaaapp|MSaapaa|MSaapaaa,ABarapapap|ABarpaaapp|ABplaaaapp|ABprpapp|Ealaa|Ealp|Epla|MSaaapp|MSaapaa|MSaapaaa|MSaapaap,1
ANS_03171,MSpaaaa,117,118,28,26,22,12,ABalaappp|ABalapappa|ABalpaappp|ABalpapaap|ABalppapap|ABalppappa|ABalppppap|ABalpppppa|ABaraappa|ABarapaap|ABarpapap|ABarppapap|ABplaapaap|ABplaapapa|ABplpaaaaa|ABplpaaaap|ABpraaapa|Daa|MSapaap|MSapapa|MSpaaaa|MSpapp,ABalaappp|ABalppapap|ABalpppapp|ABalppppap|ABarpapap|ABplaapaap|ABplpaaaaa|ABplpaapaa|ABpraaaaa|Daa|MSpaaaa|MSpapp,1
ANS_03172,MSpaaap,117,118,16,39,11,12,ABalapappp|ABalapppp|ABaraappp|ABarppapaa|ABplaaapaa|ABplppaapp|ABplpppp|MSapapp|MSappaa|MSpaaap|MSpaapa,ABalapappp|ABalapppp|ABalpappap|ABalpapppa|ABaraappp|ABplaaapaa|Capaaa|MSapapp|MSappaa|MSappp|MSpaaap|MSpaapa,1
ANS_03173,MSpapaa,117,118,57,27,4,6,ABplaaappa|ABplpappaa|Ealpa|MSpapaa,ABalpapppp|ABarpaapp|ABplpppa|MSaapapa|MSpapaa|MSpppa,1
ANS_03174,Caapp,117,118,52,19,7,18,ABalaapaaa|ABalaapapa|ABprapapaa|ABprapapap|ABprappapp|ABprappppa|Caapp,ABalapppap|ABalpppap|ABaraaaaap|ABaraaappa|ABaraaappp|ABaraappaa|ABarpapaaa|ABplpaaap|ABprppap|Caapp|Cppapp|Eprp|Eprpa|Eprpp|MSpaaaap|MSpaaapa|MSpaapaa|MSppaaa,1
ANS_03175,ABalaaaala,117,118,37,35,19,11,ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalapapaa|ABalpaaaaa|ABalpaaap|ABalpaapa|ABalpaapaa|ABalpaapap|ABaraapaaa|ABarpaaaa|ABarppappp|Capppa|Cppa|Dap|Dpp|MSaaapaa,ABalaaaal|ABalaaaala|ABalaaapal|ABalapaaa|ABalapaaaa|ABalapaaap|ABalpaapa|ABalpaapaa|Cppa|Dap|Dpp,1
