event_id,cell,t_switch,t_next,old_cluster_id,new_cluster_id,old_cluster_size,new_cluster_size,old_cluster_members,new_cluster_members,label
PHA_00559,ABpraaapap,115,116,14,61,3,3,ABpraaapap|ABpraapaap|ABprapap,ABpraaapap|ABpraapaap|ABprapap,1
PHA_00560,ABpraapaap,115,116,14,61,3,3,ABpraaapap|ABpraapaap|ABprapap,ABpraaapap|ABpraapaap|ABprapap,1
PHA_00561,ABprpapppa,115,116,55,78,4,4,ABprpapppa|Eara|Earaa|MSpappp,ABprpapppa|Eara|Earaa|MSpappp,1
PHA_00562,MSaaaaaa,115,116,29,19,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00563,MSaaaapa,115,116,29,19,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00564,MSpaapa,115,116,61,70,3,3,ABarapaaap|Eprap|MSpaapa,ABarapaaap|Eprap|MSpaapa,1
PHA_00565,MSpappp,115,116,55,78,4,4,ABprpapppa|Eara|Earaa|MSpappp,ABprpapppa|Eara|Earaa|MSpappp,1
PHA_00566,Earaa,115,116,55,78,4,4,ABprpapppa|Eara|Earaa|MSpappp,ABprpapppa|Eara|Earaa|MSpappp,1
PHA_00567,Eplpp,115,116,29,19,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00568,Eprap,115,116,61,70,3,3,ABarapaaap|Eprap|MSpaapa,ABarapaaap|Eprap|MSpaapa,1
PHA_00569,Capppp,115,116,29,19,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00570,ABarppap,116,117,8,9,4,4,ABarppap|ABprpapaap|MSpppap|MSppppp,ABarppap|ABprpapaap|MSpppap|MSppppp,1
PHA_00571,ABplapaa,116,117,11,47,4,4,ABplapaa|ABplapppp|ABprapaapp|ABprppappp,ABplapaa|ABplapppp|ABprapaapp|ABprppappp,1
PHA_00572,ABprapaa,116,117,16,18,4,4,ABpraappap|ABprapaa|ABprpaaapp|ABprpaappa,ABpraappap|ABprapaa|ABprpaaapp|ABprpaappa,1
PHA_00573,ABprpppp,116,117,19,24,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00574,MSppap,116,117,26,29,3,3,MSaapapp|MSaappa|MSppap,MSaapapp|MSaappa|MSppap,1
PHA_00575,Cpaaa,116,117,62,59,5,5,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,1
PHA_00576,ABalaaapp,116,117,36,39,3,3,ABalaaapp|ABalppaapa|ABalpppaaa,ABalaaapp|ABalppaapa|ABalpppaaa,1
PHA_00577,ABalapaap,116,117,68,62,3,3,ABalapaap|ABalpapaa|MSaaaaap,ABalapaap|ABalpapaa|MSaaaaap,1
PHA_00578,ABalapapa,116,117,19,24,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00579,ABalpaaaa,116,117,40,41,3,3,ABalpaaaa|ABalppaaap|ABaraaaaa,ABalpaaaa|ABalppaaap|ABaraaaaa,1
PHA_00580,ABalpaapp,116,117,19,24,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00581,ABalpapaa,116,117,68,62,3,3,ABalapaap|ABalpapaa|MSaaaaap,ABalapaap|ABalpapaa|MSaaaaap,1
PHA_00582,ABalpapap,116,117,19,24,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00583,ABaraaaaa,116,117,40,41,3,3,ABalpaaaa|ABalppaaap|ABaraaaaa,ABalpaaaa|ABalppaaap|ABaraaaaa,1
PHA_00584,ABaraaapp,116,117,45,44,4,4,ABalpppapp|ABaraaapp|ABplpaapaa|ABpraaaaa,ABalpppapp|ABaraaapp|ABplpaapaa|ABpraaaaa,1
PHA_00585,ABplapppp,116,117,11,47,4,4,ABplapaa|ABplapppp|ABprapaapp|ABprppappp,ABplapaa|ABplapppp|ABprapaapp|ABprppappp,1
PHA_00586,ABpraaaaa,116,117,45,44,4,4,ABalpppapp|ABaraaapp|ABplpaapaa|ABpraaaaa,ABalpppapp|ABaraaapp|ABplpaapaa|ABpraaaaa,1
PHA_00587,ABprapppp,116,117,55,66,3,3,ABplappppp|ABprapppp|Caaapa,ABplappppp|ABprapppp|Caaapa,1
PHA_00588,ABalppaaap,116,117,40,41,3,3,ABalpaaaa|ABalppaaap|ABaraaaaa,ABalpaaaa|ABalppaaap|ABaraaaaa,1
PHA_00589,ABalppaapa,116,117,36,39,3,3,ABalaaapp|ABalppaapa|ABalpppaaa,ABalaaapp|ABalppaapa|ABalpppaaa,1
PHA_00590,ABalpppaaa,116,117,36,39,3,3,ABalaaapp|ABalppaapa|ABalpppaaa,ABalaaapp|ABalppaapa|ABalpppaaa,1
PHA_00591,ABalpppapp,116,117,45,44,4,4,ABalpppapp|ABaraaapp|ABplpaapaa|ABpraaaaa,ABalpppapp|ABaraaapp|ABplpaapaa|ABpraaaaa,1
PHA_00592,ABaraaapaa,116,117,19,24,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00593,ABplappppp,116,117,55,66,3,3,ABplappppp|ABprapppp|Caaapa,ABplappppp|ABprapppp|Caaapa,1
PHA_00594,ABplpaapaa,116,117,45,44,4,4,ABalpppapp|ABaraaapp|ABplpaapaa|ABpraaaaa,ABalpppapp|ABaraaapp|ABplpaapaa|ABpraaaaa,1
PHA_00595,ABpraaappp,116,117,62,59,5,5,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,1
PHA_00596,ABpraapapp,116,117,62,59,5,5,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,1
PHA_00597,ABpraappap,116,117,16,18,4,4,ABpraappap|ABprapaa|ABprpaaapp|ABprpaappa,ABpraappap|ABprapaa|ABprpaaapp|ABprpaappa,1
PHA_00598,ABprapaapp,116,117,11,47,4,4,ABplapaa|ABplapppp|ABprapaapp|ABprppappp,ABplapaa|ABplapppp|ABprapaapp|ABprppappp,1
PHA_00599,ABprpaaapa,116,117,62,59,5,5,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,1
PHA_00600,ABprpaaapp,116,117,16,18,4,4,ABpraappap|ABprapaa|ABprpaaapp|ABprpaappa,ABpraappap|ABprapaa|ABprpaaapp|ABprpaappa,1
PHA_00601,ABprpaapap,116,117,62,59,5,5,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,ABpraaappp|ABpraapapp|ABprpaaapa|ABprpaapap|Cpaaa,1
PHA_00602,ABprpaappa,116,117,16,18,4,4,ABpraappap|ABprapaa|ABprpaaapp|ABprpaappa,ABpraappap|ABprapaa|ABprpaaapp|ABprpaappa,1
PHA_00603,ABprpapaap,116,117,8,9,4,4,ABarppap|ABprpapaap|MSpppap|MSppppp,ABarppap|ABprpapaap|MSpppap|MSppppp,1
PHA_00604,ABprppappp,116,117,11,47,4,4,ABplapaa|ABplapppp|ABprapaapp|ABprppappp,ABplapaa|ABplapppp|ABprapaapp|ABprppappp,1
PHA_00605,MSaaaaaa,116,117,19,24,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00606,MSaaaaap,116,117,68,62,3,3,ABalapaap|ABalpapaa|MSaaaaap,ABalapaap|ABalpapaa|MSaaaaap,1
PHA_00607,MSaaaapa,116,117,19,24,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00608,MSaapapp,116,117,26,29,3,3,MSaapapp|MSaappa|MSppap,MSaapapp|MSaappa|MSppap,1
PHA_00609,MSaappa,116,117,26,29,3,3,MSaapapp|MSaappa|MSppap,MSaapapp|MSaappa|MSppap,1
PHA_00610,MSpppap,116,117,8,9,4,4,ABarppap|ABprpapaap|MSpppap|MSppppp,ABarppap|ABprpapaap|MSpppap|MSppppp,1
PHA_00611,MSppppp,116,117,8,9,4,4,ABarppap|ABprpapaap|MSpppap|MSppppp,ABarppap|ABprpapaap|MSpppap|MSppppp,1
PHA_00612,Caaapa,116,117,55,66,3,3,ABplappppp|ABprapppp|Caaapa,ABplappppp|ABprapppp|Caaapa,1
PHA_00613,Eplpp,116,117,19,24,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00614,Capppp,116,117,19,24,9,9,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,ABalapapa|ABalpaapp|ABalpapap|ABaraaapaa|ABprpppp|Capppp|Eplpp|MSaaaaaa|MSaaaapa,1
PHA_00615,ABalappa,117,118,1,0,4,4,ABalappa|ABaraaaapp|ABplpaaa|ABprpppppp,ABalappa|ABaraaaapp|ABplpaaa|ABprpppppp,1
PHA_00616,ABarpapp,117,118,8,7,6,6,ABarpapp|ABarppppaa|ABplapppa|ABplpppap|ABprapaapa|ABprppappa,ABarpapp|ABarppppaa|ABplapppa|ABplpppap|ABprapaapa|ABprppappa,1
PHA_00617,ABplpaaa,117,118,1,0,4,4,ABalappa|ABaraaaapp|ABplpaaa|ABprpppppp,ABalappa|ABaraaaapp|ABplpaaa|ABprpppppp,1
PHA_00618,ABpraaap,117,118,17,49,3,3,ABplapapp|ABplppppp|ABpraaap,ABplapapp|ABplppppp|ABpraaap,1
PHA_00619,Cpapa,117,118,34,33,3,3,ABalaappap|ABalaapppp|Cpapa,ABalaappap|ABalaapppp|Cpapa,1
PHA_00620,ABplapapp,117,118,17,49,3,3,ABplapapp|ABplppppp|ABpraaap,ABplapapp|ABplppppp|ABpraaap,1
PHA_00621,ABplapppa,117,118,8,7,6,6,ABarpapp|ABarppppaa|ABplapppa|ABplpppap|ABprapaapa|ABprppappa,ABarpapp|ABarppppaa|ABplapppa|ABplpppap|ABprapaapa|ABprppappa,1
PHA_00622,ABplpppap,117,118,8,7,6,6,ABarpapp|ABarppppaa|ABplapppa|ABplpppap|ABprapaapa|ABprppappa,ABarpapp|ABarppppaa|ABplapppa|ABplpppap|ABprapaapa|ABprppappa,1
PHA_00623,ABplppppp,117,118,17,49,3,3,ABplapapp|ABplppppp|ABpraaap,ABplapapp|ABplppppp|ABpraaap,1
PHA_00624,ABalaappap,117,118,34,33,3,3,ABalaappap|ABalaapppp|Cpapa,ABalaappap|ABalaapppp|Cpapa,1
PHA_00625,ABalaapppp,117,118,34,33,3,3,ABalaappap|ABalaapppp|Cpapa,ABalaappap|ABalaapppp|Cpapa,1
PHA_00626,ABarppppaa,117,118,8,7,6,6,ABarpapp|ABarppppaa|ABplapppa|ABplpppap|ABprapaapa|ABprppappa,ABarpapp|ABarppppaa|ABplapppa|ABplpppap|ABprapaapa|ABprppappa,1
PHA_00627,ABprapaapa,117,118,8,7,6,6,ABarpapp|ABarppppaa|ABplapppa|ABplpppap|ABprapaapa|ABprppappa,ABarpapp|ABarppppaa|ABplapppa|ABplpppap|ABprapaapa|ABprppappa,1
PHA_00628,ABprppappa,117,118,8,7,6,6,ABarpapp|ABarppppaa|ABplapppa|ABplpppap|ABprapaapa|ABprppappa,ABarpapp|ABarppppaa|ABplapppa|ABplpppap|ABprapaapa|ABprppappa,1
PHA_00629,ABprpppppp,117,118,1,0,4,4,ABalappa|ABaraaaapp|ABplpaaa|ABprpppppp,ABalappa|ABaraaaapp|ABplpaaa|ABprpppppp,1
PHA_00630,ABaraaaapp,117,118,1,0,4,4,ABalappa|ABaraaaapp|ABplpaaa|ABprpppppp,ABalappa|ABaraaaapp|ABplpaaa|ABprpppppp,1
PHA_00631,ABalppap,118,119,66,2,3,3,ABalppap|Cappap|MSapaaap,ABalppap|Cappap|MSapaaap,1
PHA_00632,ABalpppa,118,119,2,3,3,3,ABalpppa|ABarppppp|ABplpppppa,ABalpppa|ABarppppp|ABplpppppa,1
PHA_00633,ABprapaa,118,119,15,12,3,3,ABprapaa|ABprpaaapp|ABprpaappa,ABprapaa|ABprpaaapp|ABprpaappa,1
PHA_00634,ABprpppp,118,119,52,36,4,4,ABalapapa|ABaraaapaa|ABprpppp|MSaaaaaa,ABalapapa|ABaraaapaa|ABprpppp|MSaaaaaa,1
PHA_00635,ABalaapap,118,119,36,34,5,5,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap|ABarapaaa,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap|ABarapaaa,1
PHA_00636,ABalapapa,118,119,52,36,4,4,ABalapapa|ABaraaapaa|ABprpppp|MSaaaaaa,ABalapapa|ABaraaapaa|ABprpppp|MSaaaaaa,1
PHA_00637,ABarapaaa,118,119,36,34,5,5,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap|ABarapaaa,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap|ABarapaaa,1
PHA_00638,ABarppppp,118,119,2,3,3,3,ABalpppa|ABarppppp|ABplpppppa,ABalpppa|ABarppppp|ABplpppppa,1
PHA_00639,ABplpaapp,118,119,48,47,3,3,ABplpaapp|ABpraaappa|ABpraapapa,ABplpaapp|ABpraaappa|ABpraapapa,1
PHA_00640,ABprappaa,118,119,50,52,4,4,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,1
PHA_00641,ABprpaapp,118,119,54,60,4,4,ABplaapppp|ABplppapap|ABprpaapp|ABprppaaa,ABplaapppp|ABplppapap|ABprpaapp|ABprppaaa,1
PHA_00642,ABprppaaa,118,119,54,60,4,4,ABplaapppp|ABplppapap|ABprpaapp|ABprppaaa,ABplaapppp|ABplppapap|ABprpaapp|ABprppaaa,1
PHA_00643,ABalppaapp,118,119,36,34,5,5,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap|ABarapaaa,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap|ABarapaaa,1
PHA_00644,ABalppapaa,118,119,36,34,5,5,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap|ABarapaaa,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap|ABarapaaa,1
PHA_00645,ABalpppaap,118,119,36,34,5,5,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap|ABarapaaa,ABalaapap|ABalppaapp|ABalppapaa|ABalpppaap|ABarapaaa,1
PHA_00646,ABaraaapaa,118,119,52,36,4,4,ABalapapa|ABaraaapaa|ABprpppp|MSaaaaaa,ABalapapa|ABaraaapaa|ABprpppp|MSaaaaaa,1
PHA_00647,ABarppapaa,118,119,50,52,4,4,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,1
PHA_00648,ABplaapppp,118,119,54,60,4,4,ABplaapppp|ABplppapap|ABprpaapp|ABprppaaa,ABplaapppp|ABplppapap|ABprpaapp|ABprppaaa,1
PHA_00649,ABplappaap,118,119,50,52,4,4,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,1
PHA_00650,ABplppapap,118,119,54,60,4,4,ABplaapppp|ABplppapap|ABprpaapp|ABprppaaa,ABplaapppp|ABplppapap|ABprpaapp|ABprppaaa,1
PHA_00651,ABplppappp,118,119,50,52,4,4,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,1
PHA_00652,ABplpppppa,118,119,2,3,3,3,ABalpppa|ABarppppp|ABplpppppa,ABalpppa|ABarppppp|ABplpppppa,1
PHA_00653,ABpraaappa,118,119,48,47,3,3,ABplpaapp|ABpraaappa|ABpraapapa,ABplpaapp|ABpraaappa|ABpraapapa,1
PHA_00654,ABpraapapa,118,119,48,47,3,3,ABplpaapp|ABpraaappa|ABpraapapa,ABplpaapp|ABpraaappa|ABpraapapa,1
PHA_00655,ABprpaaapp,118,119,15,12,3,3,ABprapaa|ABprpaaapp|ABprpaappa,ABprapaa|ABprpaaapp|ABprpaappa,1
PHA_00656,ABprpaappa,118,119,15,12,3,3,ABprapaa|ABprpaaapp|ABprpaappa,ABprapaa|ABprpaaapp|ABprpaappa,1
PHA_00657,MSaaaaaa,118,119,52,36,4,4,ABalapapa|ABaraaapaa|ABprpppp|MSaaaaaa,ABalapapa|ABaraaapaa|ABprpppp|MSaaaaaa,1
PHA_00658,Caaapp,118,119,64,68,3,3,Caaapp|Caappv|Cpapaa,Caaapp|Caappv|Cpapaa,1
PHA_00659,Caappv,118,119,64,68,3,3,Caaapp|Caappv|Cpapaa,Caaapp|Caappv|Cpapaa,1
PHA_00660,Cappap,118,119,66,2,3,3,ABalppap|Cappap|MSapaaap,ABalppap|Cappap|MSapaaap,1
PHA_00661,Cpapaa,118,119,64,68,3,3,Caaapp|Caappv|Cpapaa,Caaapp|Caappv|Cpapaa,1
PHA_00662,MSapaaap,118,119,66,2,3,3,ABalppap|Cappap|MSapaaap,ABalppap|Cappap|MSapaaap,1
PHA_00663,Cpapp,119,120,32,31,9,9,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,1
PHA_00664,Cpppp,119,120,32,31,9,9,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,1
PHA_00665,ABalppaap,119,120,32,31,9,9,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,1
PHA_00666,ABalpppaa,119,120,32,31,9,9,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,1
PHA_00667,ABplpaapp,119,120,47,42,3,3,ABplpaapp|ABpraaappa|ABpraapapa,ABplpaapp|ABpraaappa|ABpraapapa,1
PHA_00668,ABpraaapa,119,120,50,51,5,5,ABalppappa|ABalpppppa|ABplaapapa|ABplpaaaap|ABpraaapa,ABalppappa|ABalpppppa|ABplaapapa|ABplpaaaap|ABpraaapa,1
PHA_00669,ABprappaa,119,120,52,49,4,4,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,1
PHA_00670,ABalapppaa,119,120,32,31,9,9,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,1
PHA_00671,ABalppappa,119,120,50,51,5,5,ABalppappa|ABalpppppa|ABplaapapa|ABplpaaaap|ABpraaapa,ABalppappa|ABalpppppa|ABplaapapa|ABplpaaaap|ABpraaapa,1
PHA_00672,ABalpppppa,119,120,50,51,5,5,ABalppappa|ABalpppppa|ABplaapapa|ABplpaaaap|ABpraaapa,ABalppappa|ABalpppppa|ABplaapapa|ABplpaaaap|ABpraaapa,1
PHA_00673,ABaraaaaap,119,120,32,31,9,9,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,1
PHA_00674,ABarpaaaaa,119,120,32,31,9,9,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,1
PHA_00675,ABarppapaa,119,120,52,49,4,4,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,1
PHA_00676,ABplaapapa,119,120,50,51,5,5,ABalppappa|ABalpppppa|ABplaapapa|ABplpaaaap|ABpraaapa,ABalppappa|ABalpppppa|ABplaapapa|ABplpaaaap|ABpraaapa,1
PHA_00677,ABplappaap,119,120,52,49,4,4,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,1
PHA_00678,ABplpaaaap,119,120,50,51,5,5,ABalppappa|ABalpppppa|ABplaapapa|ABplpaaaap|ABpraaapa,ABalppappa|ABalpppppa|ABplaapapa|ABplpaaaap|ABpraaapa,1
PHA_00679,ABplppappp,119,120,52,49,4,4,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,ABarppapaa|ABplappaap|ABplppappp|ABprappaa,1
PHA_00680,ABpraaappa,119,120,47,42,3,3,ABplpaapp|ABpraaappa|ABpraapapa,ABplpaapp|ABpraaappa|ABpraapapa,1
PHA_00681,ABpraapapa,119,120,47,42,3,3,ABplpaapp|ABpraaappa|ABpraapapa,ABplpaapp|ABpraaappa|ABpraapapa,1
PHA_00682,MSpaaaaa,119,120,32,31,9,9,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,1
PHA_00683,Cpapap,119,120,70,65,3,3,ABalappaaa|Cpapap|Cpappd,ABalappaaa|Cpapap|Cpappd,1
PHA_00684,Cpappd,119,120,70,65,3,3,ABalappaaa|Cpapap|Cpappd,ABalappaaa|Cpapap|Cpappd,1
PHA_00685,ABalappaaa,119,120,70,65,3,3,ABalappaaa|Cpapap|Cpappd,ABalappaaa|Cpapap|Cpappd,1
PHA_00686,Cppppp,119,120,32,31,9,9,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,ABalapppaa|ABalppaap|ABalpppaa|ABaraaaaap|ABarpaaaaa|Cpapp|Cpppp|Cppppp|MSpaaaaa,1
PHA_00687,ABpraaaa,120,121,10,14,3,3,ABarpppapp|ABpraaaa|Cappa,ABarpppapp|ABpraaaa|Cappa,1
PHA_00688,ABprapaa,120,121,12,15,4,4,ABpraappaa|ABprapaa|ABprpaaapp|ABprpaappa,ABpraappaa|ABprapaa|ABprpaaapp|ABprpaappa,1
PHA_00689,Cpaaa,120,121,28,35,3,3,ABprpaaapa|ABprpaapap|Cpaaa,ABprpaaapa|ABprpaapap|Cpaaa,1
PHA_00690,ABarpappa,120,121,39,67,3,3,ABarpappa|ABplpapaaa|MSapppa,ABarpappa|ABplpapaaa|MSapppa,1
PHA_00691,ABprppaaa,120,121,57,48,3,3,ABplaapppp|ABplppapap|ABprppaaa,ABplaapppp|ABplppapap|ABprppaaa,1
PHA_00692,MSaaapa,120,121,52,55,3,3,ABalpaaaap|ABaraapapa|MSaaapa,ABalpaaaap|ABaraapapa|MSaaapa,1
PHA_00693,MSpapaa,120,121,62,64,3,3,ABalpapppp|MSaapapa|MSpapaa,ABalpapppp|MSaapapa|MSpapaa,1
PHA_00694,Cappa,120,121,10,14,3,3,ABarpppapp|ABpraaaa|Cappa,ABarpppapp|ABpraaaa|Cappa,1
PHA_00695,ABalpaaaap,120,121,52,55,3,3,ABalpaaaap|ABaraapapa|MSaaapa,ABalpaaaap|ABaraapapa|MSaaapa,1
PHA_00696,ABalpapppp,120,121,62,64,3,3,ABalpapppp|MSaapapa|MSpapaa,ABalpapppp|MSaapapa|MSpapaa,1
PHA_00697,ABaraapapa,120,121,52,55,3,3,ABalpaaaap|ABaraapapa|MSaaapa,ABalpaaaap|ABaraapapa|MSaaapa,1
PHA_00698,ABarpppapp,120,121,10,14,3,3,ABarpppapp|ABpraaaa|Cappa,ABarpppapp|ABpraaaa|Cappa,1
PHA_00699,ABplaapppp,120,121,57,48,3,3,ABplaapppp|ABplppapap|ABprppaaa,ABplaapppp|ABplppapap|ABprppaaa,1
PHA_00700,ABplpapaaa,120,121,39,67,3,3,ABarpappa|ABplpapaaa|MSapppa,ABarpappa|ABplpapaaa|MSapppa,1
PHA_00701,ABplppapap,120,121,57,48,3,3,ABplaapppp|ABplppapap|ABprppaaa,ABplaapppp|ABplppapap|ABprppaaa,1
PHA_00702,ABpraappaa,120,121,12,15,4,4,ABpraappaa|ABprapaa|ABprpaaapp|ABprpaappa,ABpraappaa|ABprapaa|ABprpaaapp|ABprpaappa,1
PHA_00703,ABpraappap,120,121,60,62,3,3,ABpraappap|ABprpaappp|ABprppaaap,ABpraappap|ABprpaappp|ABprppaaap,1
